player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Bill Wagamon,Forward,76.0,193.0,Delaware,1962,3,63.0,,7.7,8.7,,,,,43.1,,63.6,,,
Mark Wagar,Forward,,,,1973,3,51.0,,,2.8,,,,,,,,,,
Taylor Wagener,Guard,75.0,190.0,Wofford,2012,3,60.0,4.4,1.2,0.6,0.3,0.2,0.0,0.4,33.9,34.7,65.5,49.1,10.5,0.4
Eric Wagenlander,Guard,74.0,180.0,Wofford,2016,3,26.0,2.6,0.3,0.3,0.2,0.0,0.0,0.2,15.8,17.6,,23.7,-2.4,-0.2
Mike Wager,Center,81.0,206.0,St. Bonaventure,1987,3,98.0,15.2,3.0,2.4,,0.3,0.3,1.0,46.0,,63.1,,,
Austin Waggener,Forward,80.0,203.0,Cal State Northridge,2006,3,102.0,,2.4,2.7,0.4,0.3,0.4,,37.3,28.2,72.1,39.7,,1.8
Bob Waggener,6-7 (201cm) ,,,,1954,2,34.0,,6.9,7.0,,,,,38.3,,54.1,,,
Derrick Waggener,Center,80.0,203.0,Texas-Arlington,1988,3,68.0,23.9,7.9,6.5,0.9,1.0,0.9,1.5,49.8,,46.6,,,
Gil Waggener,Forward,73.0,185.0,Louisville,1950,3,54.0,,2.2,,,,,,,,,,,
Gene Waggoner,Guard,72.0,183.0,Ole Miss,1972,1,13.0,,1.2,0.2,0.2,,,,60.0,,83.3,,,
Jaime Waggoner,Guard,,,,1997,3,19.0,,0.3,0.1,0.1,0.1,0.1,,18.2,0.0,,18.2,,
Jimmy Waggoner,Guard,72.0,183.0,Auburn,1957,1,6.0,,0.5,1.2,,,,,10.0,,50.0,,,
John Waggoner,Forward,75.0,190.0,Morehead State,1965,1,6.0,,2.7,1.8,,,,,26.7,,66.7,,,
Wayne Waggoner,Guard,75.0,190.0,Northwestern State,1982,2,56.0,,16.8,2.5,,,,,53.9,,85.5,,,
Wayne Waggoner,School: Centenary (LA),,,,1979,2,56.0,,11.7,,,,,,47.4,,87.8,,,
Brigham Waginger,Guard,74.0,188.0,Western Carolina,2009,3,127.0,34.1,6.4,3.5,3.1,2.2,0.0,2.0,38.1,33.0,55.6,49.5,,8.1
