player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Cedric Jackson,Guard,74.0,188.0,  Schools: St. John's (NY) and Cleveland State,2008,3,125.0,,8.8,4.5,3.7,2.8,0.2,3.7,39.1,30.5,63.6,44.0,,11.3
Cedric Jackson,Forward,80.0,203.0,Troy,2007,2,59.0,,12.2,5.5,1.1,0.5,0.4,,43.1,34.3,84.5,49.8,,4.5
Chad Jackson,Guard,76.0,200.0,Northern Kentucky,2015,2,57.0,27.7,9.0,5.5,2.0,1.1,0.2,2.1,51.7,0.0,63.2,51.7,17.2,4.4
Chad Jackson,Guard,76.0,185.0,James Madison,2011,1,33.0,17.4,2.8,2.6,0.9,0.5,0.1,1.0,40.5,30.0,64.3,42.4,8.1,0.6
Charles Jackson,Guard,77.0,175.0,Arkansas-Pine Bluff,2017,2,62.0,18.8,6.4,2.0,1.2,0.7,0.1,1.6,41.7,38.5,68.6,54.3,11.4,1.7
Charles Jackson,Guard,70.0,178.0,North Carolina A&T,1993,3,76.0,16.8,2.7,0.9,1.9,0.6,0.0,1.7,37.5,36.0,50.0,44.0,,
Charles Jackson,Guard,74.0,188.0,Boise State,1982,1,7.0,5.6,3.4,0.9,0.3,0.1,0.0,0.3,62.5,,100.0,,,
Charles Jackson,Center,80.0,203.0,Baylor,1980,2,,0.1,,,,0.2,0.1,0.9,,,,,,
Charles Jackson,Forward,80.0,203.0,Illinois,2009,2,25.0,,0.9,1.0,0.2,0.1,0.1,0.4,80.0,,85.7,80.0,,0.7
Charles Jackson,Guard,69.0,175.0,South Carolina State,1999,3,53.0,,2.4,0.7,0.6,0.4,0.1,,30.3,31.7,60.3,38.5,,0.3
Charles Jackson,Center,82.0,225.0,Tennessee Tech,2015,1,30.0,27.2,13.0,9.5,0.5,1.1,1.3,1.6,57.1,,57.1,57.1,26.9,3.9
Chester Jackson,Guard,,,,1950,3,,,,,,,,,,,,,,
Chris Jackson,Center,81.0,206.0,Portland,2006,3,67.0,,1.5,1.6,0.2,0.1,0.1,,52.0,,55.8,52.0,,0.8
Chris Jackson,Center,83.0,211.0,Utah,2005,3,98.0,,3.4,2.3,0.3,0.2,0.4,,68.4,0.0,40.6,68.4,,4.8
Chris Jackson,Forward,79.0,201.0,Wagner,2001,3,100.0,,8.5,4.6,1.2,1.2,0.3,,45.3,38.6,66.8,47.0,,5.3
Chris Jackson,Center,81.0,206.0,College of Charleston,1993,2,54.0,,10.0,5.4,0.7,0.9,1.2,,52.3,,62.3,,,
Chris Jackson,Guard,75.0,190.0,Georgia State,1985,2,54.0,28.2,13.7,4.7,1.3,1.0,0.3,2.3,60.4,,72.3,,,
Chris Jackson,Guard,76.0,193.0,UCSB,1985,1,22.0,13.0,1.3,1.0,2.0,0.3,,1.1,36.8,,63.6,,,
Chris Jackson,School: LSU,,,,1990,2,64.0,,29.0,3.0,3.6,1.7,0.1,,47.4,37.2,86.3,53.5,,
Chris Jackson,Center,82.0,208.0,New Mexico State,2003,2,55.0,,10.0,9.1,0.9,0.9,0.7,,55.5,,60.6,55.5,,6.5
