player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
David Kadiri,Forward,80.0,190.0,  Schools: UMBC and Buffalo,2017,3,88.0,14.0,4.5,2.9,0.2,0.2,0.7,0.5,57.7,0.0,54.8,57.7,14.5,3.5
Steve Kadison,Guard,73.0,185.0,Brown,1966,3,62.0,,5.0,2.2,,,,,33.6,,65.9,,,
Japhet Kadji,Forward,79.0,205.0,  Schools: Wagner and North Carolina A&T,2016,2,51.0,12.8,3.8,2.4,0.2,0.4,0.2,0.6,39.5,33.7,70.0,47.3,10.8,1.6
Kenny Kadji,Forward,83.0,242.0,  Schools: Florida and Miami (FL),2012,3,110.0,28.3,9.1,4.7,0.5,0.5,1.4,1.7,47.9,37.1,62.4,52.7,,9.3
Kurt Kaeding,Forward,79.0,201.0,Central Michigan,1977,3,55.0,,1.5,1.3,,,,,46.7,,62.5,,,
Alfred Kaemmerlen,6-6 (198cm) ,,,,1962,3,61.0,,14.6,13.6,,,,,45.1,,71.7,,,
Joey Kaempf,Guard,73.0,185.0,Santa Clara,2007,2,47.0,,4.1,1.6,0.6,0.3,0.0,,39.6,35.8,46.2,55.3,,1.5
Tom Kaentz,Forward,74.0,188.0,Michigan,1955,1,8.0,,0.9,1.4,,,,,28.6,,75.0,,,
Arnold Kaestner,6-6 (198cm) ,,,,1955,1,,,,,,,,,,,,,,
Dave Kafoury,Guard,72.0,183.0,Oregon,1966,3,62.0,,3.6,1.1,,,,,39.1,,70.0,,,
George Kaftan,Center,,,,1949,2,,,,,,,,,,,,,,
Bill Kagarise,Guard,73.0,185.0,American,1970,2,45.0,,12.4,5.3,,,,,43.7,,78.4,,,
Carl Kagel,Center,81.0,206.0,Sacramento State,1992,1,28.0,19.4,4.6,3.3,0.1,0.4,0.5,2.0,40.8,,71.0,40.8,,
Todd Kagel,Guard,73.0,185.0,Illinois State,1993,3,84.0,15.0,2.9,1.2,1.9,0.5,0.0,0.9,42.1,38.4,70.6,52.5,,
Todd Kagel,Guard,71.0,180.0,Illinois State,1990,1,15.0,,0.7,0.6,0.5,0.0,0.0,,16.7,0.0,100.0,16.7,,
Kade Kager,Guard,75.0,200.0,American,2014,1,3.0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,,,0.0,,-15.1,0.0
Kyle Kager,Forward,80.0,195.0,American,2014,3,62.0,12.2,3.5,2.4,0.6,0.3,0.1,0.9,45.9,30.2,73.3,50.6,12.9,1.7
Adama Kah,Center,81.0,206.0,George Washington,1994,3,50.0,5.7,0.4,0.4,,0.1,0.1,0.4,41.2,,,41.2,,
Alassane Kah,Forward,81.0,200.0,Old Dominion,2017,1,13.0,3.2,1.5,1.1,0.1,0.1,0.2,0.1,64.3,33.3,25.0,67.9,26.4,0.2
Vincen Kahayes,School: St. Francis (NY),,,,1975,1,,,,,,,,,,,,,,
Darren Kahl,Forward,78.0,198.0,Western Michigan,1999,1,10.0,,0.5,0.4,0.2,0.0,0.1,,28.6,16.7,,35.7,,0.0
David Kahle,Guard,74.0,188.0,Hardin-Simmons,1980,1,11.0,,2.8,0.9,,,,,40.0,,65.2,,,
_ Kahle,Forward,,,,1950,1,8.0,,6.8,,,,,,,,51.9,,,
Andy Kahn,School: Miami (FL),,,,1991,1,7.0,2.4,0.6,0.3,0.1,0.1,0.0,0.4,11.1,0.0,100.0,11.1,,
Bill Kahn,School: Oregon State,,,,1951,1,10.0,,2.1,2.9,0.1,,,,31.0,,25.0,,,
William Kahn,Guard,72.0,183.0,Brown,1970,2,50.0,,8.4,3.3,,,,,37.7,,63.4,,,
Jack Kahriger,Guard,69.0,175.0,Rider,1987,1,7.0,4.3,0.6,0.6,0.4,0.1,0.0,0.3,100.0,,40.0,100.0,,
Armend Kahrimanovic,Forward,78.0,198.0,Idaho,2005,2,52.0,,5.3,2.7,0.7,0.5,0.3,,35.3,29.4,73.8,43.4,,1.9
Bob Kaigle,School: Columbia,,,,1975,1,16.0,,0.8,0.7,0.5,,,,26.3,,100.0,,,
Sid Kain,Center,77.0,196.0,Arizona,1953,3,,,,,,,,,,,,,,
Silvester Kainga,Center,83.0,211.0,Loyola Marymount,1999,2,50.0,,4.0,4.2,0.3,0.6,1.5,,43.6,100.0,53.4,43.9,,0.7
Boyd Kaiser,Forward,77.0,196.0,Samford,1999,3,117.0,,5.3,3.1,1.5,0.5,0.3,,56.4,36.2,62.6,58.6,,6.7
Craig Kaiser,Guard,73.0,185.0,Baylor,1983,3,57.0,21.5,4.3,0.8,,0.4,0.0,0.6,43.9,,63.8,,,
Fred Kaiser,5-11 (180cm) ,,,,1960,1,23.0,,3.0,2.7,,,,,27.3,,58.3,,,
James Kaiser,Center,81.0,206.0,Oklahoma,1964,3,54.0,,4.1,3.9,,,,,38.5,,53.0,,,
Jason Kaiser,Guard,77.0,196.0,Weber State,1993,2,48.0,8.0,6.2,1.9,1.5,0.5,0.3,1.0,42.7,33.9,57.1,50.0,,
Jeff Kaiser,Center,82.0,208.0,Central Michigan,1979,1,6.0,0.0,0.8,0.3,0.2,0.0,0.0,,50.0,,75.0,,,
Paul Kaiser,Forward,78.0,198.0,Ball State,1979,4,40.0,0.2,1.5,1.1,0.3,0.2,0.2,,33.9,,78.3,,,
Rick Kaiser,6-2 (188cm) ,,,,1965,1,5.0,,2.2,1.4,,,,,23.1,,80.0,,,
Roger Kaiser,Guard,,,,1961,3,80.0,,20.9,6.0,,,,,43.4,,85.9,,,
Tim Kaiser,School: Alabama,,,,1988,1,1.0,1.0,2.0,,,0.0,0.0,0.0,,,,,,
Tom Kaiser,Forward,76.0,193.0,Army,1982,2,26.0,5.1,0.8,1.1,,0.1,0.0,,36.8,,50.0,,,
Wade Kaiser,Center,81.0,206.0,Alabama,1995,2,20.0,4.9,1.4,1.4,0.1,0.2,0.3,0.7,33.3,0.0,68.2,33.3,,
_ Kaiser,School: Baylor,,,,1980,1,3.0,,0.7,0.3,0.3,,,,50.0,,,,,
Alex Kaklamanos,Guard,77.0,196.0,Georgia Southern,2005,1,9.0,,1.8,0.8,0.3,0.0,0.1,,22.2,25.0,62.5,30.6,,0.0
Mike Kakuska,School: Marquette,,,,1959,1,,,,,,,,,,,,,,
Nguye Kaladokubo,Center,81.0,206.0,Portland State,2005,2,38.0,,1.7,1.3,0.0,0.0,0.2,,59.5,,60.0,59.5,,0.7
Edward Kalafat,6-6 (198cm) ,,,,1954,3,66.0,,14.5,7.8,,,,,36.7,,63.1,,,
Ilija Kalajdzic,Forward,79.0,201.0,Jacksonville State,2006,1,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0
Jeff Kalapos,Guard,77.0,196.0,Rhode Island,2004,3,24.0,,0.2,0.2,0.0,0.1,0.0,,40.0,50.0,50.0,50.0,,0.1
Leonard Kalata,Forward,75.0,190.0,Pitt,1969,3,50.0,,8.7,3.7,,,,,40.4,,67.3,,,
D. Kalb,Guard,72.0,183.0,Akron,2001,1,16.0,,0.3,0.4,0.5,0.1,0.0,,33.3,,42.9,33.3,,0.0
Dylan Kalbacher,Forward,,,,1999,2,37.0,8.9,1.6,1.6,0.4,0.2,0.2,0.7,46.3,,44.4,46.3,,0.2
Bill Kalbaugh,Guard,71.0,180.0,St. Bonaventure,1970,3,77.0,,8.5,2.3,,,,,45.7,,75.0,,,
Dan Kalbaugh,Guard,71.0,180.0,High Point,2001,1,15.0,,1.0,0.7,0.7,0.5,0.0,,21.4,28.6,70.0,28.6,,0.1
Harry Kalbaugh,Guard,70.0,178.0,Kent State,1961,2,37.0,,1.5,1.8,,,,,25.0,,46.9,,,
Jack Kalbfus,6-3 (190cm) ,,,,1956,2,38.0,,7.7,3.1,,,,,43.1,,54.0,,,
Cody Kale,Guard,75.0,190.0,Cal State Bakersfield,2011,1,13.0,7.1,1.4,0.8,0.3,0.1,0.0,0.3,54.5,75.0,50.0,68.2,8.4,0.1
Jonathan Kale,Forward,80.0,203.0,Providence,2008,3,113.0,18.1,6.5,4.1,0.4,0.4,0.4,1.4,53.6,0.0,63.6,53.6,,5.7
Mike Kale,Forward,80.0,203.0,Idaho,2008,3,88.0,,4.1,3.2,0.3,0.4,0.2,1.5,46.9,,53.4,46.9,,1.5
Marko Kalemkeris,Forward,78.0,198.0,San Diego,2002,1,5.0,,0.8,0.0,0.2,0.0,0.0,,50.0,100.0,25.0,75.0,,0.0
Ints Kaleps,Forward,77.0,196.0,Brown,1962,1,3.0,,0.7,0.7,,,,,50.0,,,,,
Bill Kaliden,6-0 (183cm) ,,,,1957,1,3.0,,0.3,1.0,,,,,,,50.0,,,
Samir Kalil,Guard,72.0,180.0,Quinnipiac,2015,3,16.0,1.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,,0.0,-5.3,0.0
Rich Kalina,Center,84.0,252.0,Chattanooga,2016,1,4.0,3.5,1.0,1.8,0.0,0.0,0.5,0.5,50.0,,0.0,50.0,14.9,0.0
Tyler Kalinoski,Guard,76.0,180.0,Davidson,2012,1,132.0,3.4,9.9,3.9,2.5,0.2,1.1,2.2,43.9,39.0,76.0,55.7,18.5,14.6
Dan Kalinowski,Center,83.0,211.0,Mount St. Mary's,1991,3,78.0,11.5,2.3,2.2,0.9,0.4,0.5,1.1,37.8,,,,,
Don Kalinowski,School: Loyola (LA),,,,1966,2,42.0,,15.7,9.7,,,,,42.1,,75.6,,,
John Kalinowski,6-3 (190cm) ,,,,1964,1,,,,,,,,,,,,,,
Given Kalipinde,Guard,75.0,190.0,Loyola Marymount,2010,1,24.0,12.6,4.1,1.8,0.9,0.5,0.0,0.7,40.0,33.3,48.5,48.2,13.3,0.5
Scott Kalish,Guard,70.0,178.0,Bowling Green State,1988,3,59.0,,1.5,0.4,0.8,0.1,0.0,0.5,36.0,,,,,
Francis Kalisti,Center,79.0,201.0,Boston University,1987,1,21.0,8.9,2.2,2.1,,0.1,0.6,0.4,57.1,,46.2,57.1,,
Justin Kaliszewski,Guard,69.0,175.0,Southern Utah,1999,1,30.0,,3.9,1.2,1.3,0.5,0.1,,34.3,37.5,72.7,48.6,,0.5
Francis Kalitsi,Center,81.0,206.0,Boston University,1990,3,74.0,,1.2,1.8,0.1,0.1,0.5,,43.6,,44.9,43.6,,
Dave Kall,6-2 (188cm) ,,,,1956,2,35.0,,2.6,2.1,,,,,27.1,,48.9,,,
Pete Kallas,6-5 (196cm) ,,,,1960,1,11.0,,2.5,1.3,,,,,52.2,,57.1,,,
Wendell Kallenberger,Forward,78.0,198.0,University of California,1970,3,36.0,,1.8,1.6,,,,,37.9,,60.9,,,
Stephen Kallman,School: Maryland-Eastern Shore,,,,2005,1,14.0,,0.2,0.1,0.1,0.0,0.0,,33.3,100.0,,50.0,,0.0
Steve Kalocinski,Center,78.0,198.0,Wichita State,1979,4,89.0,,7.8,5.4,1.0,,,1.3,45.3,,60.2,,,
Cedric Kalombo,Center,82.0,208.0,Savannah State,2008,1,13.0,,0.6,1.9,0.3,0.2,1.1,1.1,20.0,,,20.0,,0.0
Luteke Kalombo,Forward,79.0,201.0,  Schools: La Salle and Niagara,1995,3,105.0,,5.6,2.6,1.0,0.7,0.1,,40.0,30.9,76.7,46.6,,
Antonio Kalpic,Forward,81.0,220.0,Campbell,2014,3,42.0,7.3,1.5,1.3,0.1,0.1,0.2,0.5,55.6,,72.2,55.6,7.5,0.3
Ako Kaluna,Forward,79.0,276.0,Northern Arizona,2016,3,130.0,21.6,9.0,4.5,0.9,0.5,0.4,1.3,44.7,34.1,68.3,49.5,16.4,6.3
Stefan Kaluz,Center,81.0,206.0,Brown,2010,2,11.0,1.0,1.9,1.4,0.1,0.2,0.2,0.1,36.4,,55.6,36.4,,-0.1
Matt Kaluzienski,Guard,,,,1990,2,16.0,2.3,,,,0.0,0.0,0.4,,,,,,
O'Neil Kamaka,Forward,,,,1999,2,47.0,,4.3,2.4,0.8,0.4,0.2,,44.3,29.0,65.9,46.7,,0.8
Chris Kaman,Center,84.0,268.0,Central Michigan,2001,1,83.0,5.4,15.1,8.5,0.8,2.2,3.1,2.8,60.8,,71.3,60.8,,12.3
Diaby Kamara,Forward,79.0,201.0,  Schools: Portland and Cal Poly,2003,3,74.0,,3.4,3.1,0.7,0.3,0.3,,43.3,45.5,62.6,44.5,,1.5
Djibril Kamara,Forward,77.0,196.0,Houston Baptist,1987,2,12.0,,1.1,0.9,0.2,0.1,0.0,,,,58.3,,,
Juma Kamara,Forward,78.0,198.0,Portland State,2007,2,60.0,,12.0,3.9,1.1,0.5,0.4,,47.3,44.7,76.1,58.1,,5.7
Kalilou Kamara,Forward,77.0,196.0,Morehead State,2003,2,9.0,,1.8,0.6,0.1,0.0,0.0,,33.3,37.5,75.0,43.3,,0.0
Mathieu Kamba,Guard,77.0,205.0,Central Arkansas,2017,3,89.0,28.0,10.9,5.6,1.6,0.7,0.6,2.3,53.4,28.9,57.4,54.2,15.6,3.2
Kaspars Kambala,Center,81.0,206.0,UNLV,2000,3,113.0,,15.0,8.2,0.7,0.5,0.8,,54.8,,70.5,54.8,,16.4
Luka Kamber,Forward,79.0,190.0,  Schools: Louisiana-Lafayette and Nicholls State,2016,3,82.0,16.9,3.9,1.8,0.6,0.4,0.1,0.9,33.9,31.2,69.2,46.2,7.0,0.8
J.P. Kambola,Center,81.0,244.0,Marshall,2015,3,49.0,10.8,4.1,2.8,0.1,0.2,0.6,0.6,54.7,24.4,61.4,58.3,18.7,1.7
Tim Kamczyc,Forward,79.0,225.0,Cleveland State,2012,3,134.0,26.6,6.7,3.5,1.4,0.8,0.2,1.1,48.1,38.9,72.2,56.1,13.3,9.8
Brylle Kamen,Forward,79.0,235.0,San Jose State,2011,1,10.0,20.3,6.1,5.9,0.2,0.4,0.1,2.0,28.3,0.0,71.1,28.3,7.7,0.0
Mike Kamen,Forward,76.0,193.0,Temple,1969,1,7.0,,2.1,1.9,,,,,50.0,,100.0,,,
Steve Kamerman,Forward,79.0,201.0,Louisiana-Monroe,1976,3,54.0,,0.9,1.1,,,,,29.6,,53.8,,,
Brandon Kamga,Guard,77.0,217.0,  Schools: Northeastern and High Point,2016,1,15.0,6.7,3.0,1.1,0.3,0.3,0.0,0.3,45.7,55.6,50.0,52.9,17.3,0.3
Rob Kamiak,Forward,78.0,198.0,Ball State,1987,2,35.0,19.5,6.8,4.1,,0.8,0.3,1.7,50.3,,66.3,,,
Matt Kamieniecki,Forward,80.0,228.0,Ball State,2013,3,98.0,16.8,4.4,4.6,0.7,0.6,0.4,1.0,52.0,33.3,51.8,52.2,,4.7
Ed Kamin,Center,74.0,188.0,Saint Louis,1950,1,13.0,,0.5,,,,,,14.3,,50.0,,,
Rick Kamin,Forward,77.0,196.0,Lehigh,1983,3,55.0,20.7,5.2,3.0,,0.9,0.2,1.5,49.7,,75.0,,,
Al Kaminskas,School: Bucknell,,,,1963,2,26.0,,1.3,1.0,,,,,24.6,,50.0,,,
Bernard Kaminski,School: UMass,,,,1952,1,21.0,,10.9,,,,,,34.4,,78.9,,,
Dave Kaminski,6-1 (185cm) ,,,,1957,1,2.0,,4.0,,,,,,42.9,,50.0,,,
Dick Kaminski,School: Villanova,,,,1961,3,69.0,,8.1,3.7,,,,,42.9,,74.2,,,
Ed Kaminski,Center,79.0,201.0,Kent State,1982,3,92.0,19.2,5.8,4.5,0.5,0.5,0.5,,45.6,,60.7,,,
Kenny Kaminski,Forward,80.0,225.0,  Schools: Michigan State and Ohio,2017,3,94.0,29.4,9.8,2.8,0.8,0.7,0.3,1.1,40.8,40.7,81.3,54.4,15.1,6.9
