player_name,position,shooting_hand,height_inches,weight_lbs,college,draft_year,draft_position,season_count,age,current_team,g,gs,mp,pts,fg,fga,fg_perc,3p,3pa,3p_perc,2p,2pa,2p_perc,efg_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,all_star,per,ws,recent_salary,salary_year,salary_team
Rich Kelley,Center,Right,84.0,235.0,Stanford University,1975,7,15,64.0,no_current_team,814.0,126.0,21.8,7.6,2.7,5.4,0.488,0.0,0.0,0.0,2.7,5.4,0.489,0.488,2.3,2.9,0.783,2.3,4.7,7.0,2.6,0.9,0.9,2.4,3.2,0,15.0,42.5,200000.0,1985,SAC
Clark Kellogg,Power Forward,Right,79.0,225.0,Ohio State University,1982,8,5,56.0,no_current_team,260.0,241.0,32.7,18.9,7.7,15.5,0.497,0.1,0.3,0.338,7.6,15.3,0.5,0.5,3.4,4.5,0.757,3.3,6.3,9.5,2.9,1.5,0.4,2.8,3.3,0,19.3,20.9,476000.0,1985,IND
Arvesta Kelly,Shooting Guard and Point Guard,Right,74.0,175.0,Lincoln University of Missouri,1967,85,18,72.0,no_current_team,188.0,,20.7,8.0,3.2,7.1,0.445,0.3,1.1,0.253,2.9,6.1,0.479,0.464,1.4,2.2,0.637,1.1,1.6,2.6,1.8,,,1.8,2.3,0,9.9,5.6,not_listed,not_listed,ABA
Jerry Kelly,Forward,Right,74.0,172.0,Marshall University,not_drafted,not_drafted,4,99.0,no_current_team,46.0,,,5.7,2.0,7.0,0.291,,,,2.0,7.0,0.291,0.291,1.6,2.4,0.661,,,,0.5,,,,2.8,0,,2.4,not_listed,not_listed,BAA
Ryan Kelly,Power Forward,Right,83.0,230.0,Duke University,2013,48,4,26.0,no_current_team,163.0,59.0,19.2,6.0,2.0,5.3,0.378,0.6,2.0,0.316,1.4,3.3,0.416,0.438,1.4,1.8,0.797,0.5,2.6,3.1,1.3,0.5,0.5,0.7,1.9,0,10.5,3.0,8418228.0,2016,ATL
Greg Kelser,Small Forward,Right,79.0,190.0,Michigan State University,1979,4,8,60.0,no_current_team,305.0,40.0,19.8,9.7,3.6,7.4,0.486,0.0,0.1,0.167,3.6,7.3,0.491,0.488,2.5,3.6,0.686,2.0,2.6,4.6,1.3,0.8,0.5,2.2,3.0,0,14.2,8.6,not_listed,not_listed,IND
Ben Kelso,Shooting Guard,Right,75.0,195.0,Central Michigan University,1973,129,1,68.0,no_current_team,46.0,,6.5,1.8,0.8,2.1,0.365,,,,0.8,2.1,0.365,0.365,0.3,0.5,0.682,0.3,0.3,0.7,0.4,0.3,0.0,,1.0,0,6.8,0.0,not_listed,not_listed,DET
Shawn Kemp,Power Forward and Center,Right,82.0,230.0,Trinity Valley Community College,1989,17,14,48.0,no_current_team,1051.0,728.0,27.9,14.6,5.2,10.7,0.488,0.0,0.1,0.277,5.2,10.6,0.49,0.49,4.1,5.5,0.741,2.9,5.5,8.4,1.6,1.1,1.2,2.6,3.6,1,19.1,89.5,14941935.0,2003,ORL
Tim Kempton,Power Forward,Right,82.0,245.0,University of Notre Dame,1986,124,12,53.0,no_current_team,280.0,20.0,13.4,4.5,1.6,3.4,0.481,0.0,0.0,0.0,1.6,3.4,0.482,0.481,1.2,1.8,0.677,0.9,2.0,2.8,1.1,0.4,0.2,1.0,2.2,0,9.8,3.3,272250.0,1997,TOR
Frank Kendrick,Small Forward,Right,78.0,198.0,Purdue University,1974,47,1,67.0,no_current_team,24.0,,5.0,3.3,1.3,3.2,0.403,,,,1.3,3.2,0.403,0.403,0.8,0.9,0.818,0.8,0.7,1.5,0.3,0.5,0.1,,0.9,0,20.3,0.3,not_listed,not_listed,GSW
D.J. Kennedy,Small Forward,Left,78.0,215.0,St. John's University,not_drafted,not_drafted,1,28.0,no_current_team,2.0,0.0,29.5,6.0,2.5,6.0,0.417,1.0,2.0,0.5,1.5,4.0,0.375,0.5,0.0,1.0,0.0,0.5,3.0,3.5,1.5,1.0,0.0,1.5,3.5,0,4.7,0.0,50000.0,2016,CLE
Goo Kennedy,Small Forward and Power Forward,Right,77.0,205.0,Texas Christian University,1971,139,11,68.0,no_current_team,32.0,,8.7,2.0,1.0,1.8,0.534,,,,1.0,1.8,0.534,0.534,0.1,0.3,0.375,0.4,1.2,1.6,0.2,0.2,0.2,,1.4,0,15.2,20.2,not_listed,not_listed,HOU
Joe Kennedy,Small Forward,Right,78.0,210.0,Duke University,1968,122,4,70.0,no_current_team,82.0,,16.9,6.2,2.3,6.1,0.38,0.0,0.0,0.0,2.3,6.0,0.381,0.38,1.6,2.0,0.813,1.8,2.4,4.2,0.9,,,1.2,1.9,0,9.3,0.2,not_listed,not_listed,ABA
Pickles Kennedy,Guard,Right,71.0,180.0,Temple University,1960,15,1,79.0,no_current_team,7.0,,7.4,1.7,0.6,3.0,0.19,,,,0.6,3.0,0.19,0.19,0.6,0.9,0.667,,,1.1,1.3,,,,0.9,0,3.8,-0.1,not_listed,not_listed,PHW
Larry Kenon,Small Forward and Power Forward,Right,81.0,205.0,University of Memphis,1973,50,16,65.0,no_current_team,249.0,,36.1,17.7,7.7,15.8,0.485,0.0,0.0,0.25,7.7,15.8,0.485,0.485,2.4,3.2,0.755,3.8,7.3,11.1,1.5,1.1,0.4,2.8,2.6,1,17.0,58.5,not_listed,not_listed,CLE
Jonathan Kerner,Center,Right,83.0,245.0,East Carolina University,not_drafted,not_drafted,1,43.0,no_current_team,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,-15.2,0.0,423500.0,2000,ORL
Red Kerr,Center,Right,81.0,230.0,University of Illinois at Urbana-Champaign,1954,6,12,85.0,no_current_team,905.0,,30.7,13.8,5.4,13.0,0.418,,,,5.4,13.0,0.418,0.418,2.9,4.1,0.723,,,11.2,2.2,,,,2.5,1,16.8,61.8,not_listed,not_listed,BAL
Steve Kerr,Shooting Guard and Point Guard,Right,75.0,175.0,University of Arizona,1988,50,17,52.0,no_current_team,910.0,30.0,17.8,6.0,2.2,4.7,0.479,0.8,1.8,0.454,1.4,2.9,0.494,0.564,0.7,0.8,0.864,0.2,1.0,1.2,1.8,0.5,0.1,0.6,0.9,0,13.1,47.2,2625000.0,2002,SAS
Jack Kerris,Power Forward,Right,78.0,215.0,Loyola University of Chicago,1949,9,8,92.0,no_current_team,271.0,,26.5,7.6,2.5,7.0,0.363,,,,2.5,7.0,0.363,0.363,2.5,3.8,0.662,,,6.3,2.5,,,,3.2,0,14.6,17.8,not_listed,not_listed,BLB
Jerome Kersey,Small Forward,Right,79.0,215.0,Longwood University,1984,46,17,55.0,no_current_team,1153.0,571.0,24.4,10.3,4.1,8.8,0.465,0.1,0.2,0.201,4.0,8.6,0.472,0.467,2.0,2.9,0.69,2.0,3.5,5.5,1.9,1.2,0.7,1.4,3.0,0,14.9,69.5,1000000.0,2000,MIL
Tom Kerwin,Forward,Right,79.0,210.0,Centenary College of Louisiana,1966,43,2,73.0,no_current_team,13.0,,5.2,1.1,0.5,1.7,0.318,0.0,0.0,,0.5,1.7,0.318,0.318,0.0,0.2,0.0,,,1.5,0.1,,,0.2,0.4,0,5.3,-0.1,not_listed,not_listed,ABA
Alec Kessler,Center and Power Forward,Right,83.0,230.0,University of Georgia,1990,12,4,50.0,no_current_team,210.0,24.0,14.0,5.2,2.0,4.8,0.426,0.0,0.1,0.417,2.0,4.6,0.426,0.431,1.1,1.4,0.744,1.2,2.3,3.6,0.4,0.2,0.3,0.9,2.1,0,9.6,2.0,1402000.0,1994,MIA
Lari Ketner,Power Forward,Right,81.0,277.0,University of Massachusetts Amherst,1999,49,4,40.0,no_current_team,25.0,0.0,5.6,1.4,0.5,1.3,0.406,0.0,0.0,,0.5,1.3,0.406,0.406,0.3,0.5,0.667,0.5,0.9,1.4,0.1,0.2,0.1,0.5,0.8,0,6.2,0.0,423500.0,2000,IND
Julius Keye,Center and Power Forward,Right,82.0,200.0,Alcorn State University,1969,38,12,71.0,no_current_team,418.0,,32.7,7.6,3.0,7.2,0.418,0.0,0.1,0.182,3.0,7.2,0.419,0.418,1.5,2.4,0.623,3.3,7.7,11.0,1.6,0.5,2.2,1.6,3.4,1,10.8,17.8,not_listed,not_listed,ABA
Randolph Keys,Small Forward,Right,79.0,195.0,University of Southern Mississippi,1988,22,7,51.0,no_current_team,241.0,19.0,13.8,5.2,2.2,5.1,0.425,0.2,0.6,0.272,2.0,4.5,0.445,0.441,0.7,1.0,0.721,0.9,1.4,2.3,0.8,0.6,0.2,0.7,2.2,0,10.3,2.3,363000.0,1995,MIL
Viktor Khryapa,Small Forward and Power Forward,Right,81.0,210.0,no_college,2004,22,4,35.0,no_current_team,143.0,58.0,16.4,4.5,1.8,4.0,0.443,0.1,0.3,0.292,1.7,3.6,0.457,0.455,0.9,1.3,0.658,1.2,2.3,3.4,1.0,0.6,0.3,1.0,2.5,0,10.7,2.0,1928598.0,2007,CHI
Jason Kidd,Point Guard and Shooting Guard,Right,76.0,205.0,University of California,1994,2,23,44.0,no_current_team,1391.0,1350.0,36.0,12.6,4.5,11.2,0.4,1.4,4.1,0.349,3.0,7.1,0.429,0.464,2.2,2.8,0.785,1.3,5.0,6.3,8.7,1.9,0.3,2.9,1.8,1,17.9,138.6,3090000.0,2012,NYK
Warren Kidd,Power Forward,Right,81.0,235.0,Middle Tennessee State University,not_drafted,not_drafted,1,47.0,no_current_team,68.0,14.0,13.0,3.6,1.5,2.5,0.592,0.0,0.0,,1.5,2.5,0.592,0.592,0.7,1.3,0.547,1.1,2.3,3.4,0.3,0.3,0.3,0.6,1.9,0,11.3,1.4,not_listed,not_listed,PHI
Michael Kidd-Gilchrist,Small Forward,Right,79.0,232.0,University of Kentucky,2012,2,5,24.0,Charlotte Hornets,283.0,279.0,27.1,9.1,3.5,7.5,0.47,0.0,0.1,0.206,3.5,7.4,0.474,0.472,2.0,2.9,0.712,1.8,4.6,6.4,1.3,0.7,0.8,1.0,2.2,0,14.0,15.5,13000000.0,2016,CHO
Irv Kiffin,Small Forward,Right,81.0,225.0,Oklahoma Baptist University,not_drafted,not_drafted,1,66.0,no_current_team,26.0,,8.2,3.2,1.2,3.7,0.333,0.0,0.0,,1.2,3.7,0.333,0.333,0.7,1.0,0.72,0.5,1.1,1.5,0.7,0.4,0.1,1.2,1.7,0,3.7,-0.6,not_listed,not_listed,SAS
Jack Kiley,Shooting Guard,Right,73.0,170.0,Syracuse University,1951,13,2,88.0,no_current_team,53.0,,9.5,2.3,0.9,3.8,0.227,,,,0.9,3.8,0.227,0.227,0.6,1.1,0.571,,,1.0,1.2,,,,1.2,0,3.4,-1.8,not_listed,not_listed,FTW
Earnie Killum,Guard,Right,75.0,180.0,Stetson University,1970,30,1,69.0,no_current_team,4.0,,3.0,0.3,0.0,1.0,0.0,,,,0.0,1.0,0.0,0.0,0.3,0.3,1.0,,,0.5,0.0,,,,0.3,0,-5.3,-0.1,not_listed,not_listed,LAL
Carl Kilpatrick,Center,Right,82.0,230.0,University of Louisiana at Monroe,1978,158,1,61.0,no_current_team,2.0,,3.0,1.5,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.5,2.0,0.0,0.0,0.0,0.0,0.5,0,22.7,0.0,not_listed,not_listed,UTA
