player_name,position,shooting_hand,height_inches,weight_lbs,college,draft_year,draft_position,season_count,age,current_team,g,gs,mp,pts,fg,fga,fg_perc,3p,3pa,3p_perc,2p,2pa,2p_perc,efg_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,all_star,per,ws,recent_salary,salary_year,salary_team
Vinny Del Negro,Point Guard and Shooting Guard,Right,76,185,North Carolina State University,1988,29,14,51.0,no_current_team,771.0,370.0,24.9,9.1,3.7,7.8,0.475,0.3,0.9,0.359,3.4,6.9,0.489,0.495,1.4,1.7,0.84,0.4,2.0,2.3,3.2,0.7,0.1,1.1,1.9,0,13.5,40.6,2275000.0,2001,PHO
Malcolm Delaney,Point Guard,Right,75,190,Virginia Polytechnic Institute and State University,not_drafted,not_drafted,1,28.0,Atlanta Hawks,73.0,2.0,17.1,5.4,2.0,5.3,0.374,0.4,1.5,0.236,1.6,3.8,0.428,0.407,1.0,1.3,0.806,0.1,1.5,1.7,2.6,0.5,0.0,1.3,1.5,0,7.5,0.1,2500000.0,2016,ATL
Bison Dele,Power Forward and Center,Left,81,235,University of Arizona,1991,10,8,48.0,no_current_team,413.0,204.0,24.2,11.0,4.5,8.5,0.528,0.0,0.0,0.143,4.5,8.4,0.529,0.528,2.0,2.9,0.691,2.1,4.1,6.2,1.1,0.8,0.9,2.0,3.1,0,16.5,22.8,5770000.0,1999,DET
Carlos Delfino,Small Forward and Shooting Guard,Right,78,230,no_college,2003,25,8,35.0,no_current_team,507.0,170.0,22.8,8.1,2.9,7.2,0.401,1.3,3.7,0.365,1.6,3.6,0.438,0.494,1.0,1.3,0.758,0.6,3.0,3.6,1.7,0.9,0.2,1.0,1.6,0,12.6,22.5,650000.0,2016,HOU
Tony Delk,Shooting Guard and Point Guard,Right,73,189,University of Kentucky,1996,16,16,43.0,no_current_team,545.0,103.0,21.5,9.1,3.4,8.4,0.408,0.9,2.5,0.343,2.6,5.9,0.436,0.459,1.4,1.8,0.769,0.6,1.8,2.5,1.9,0.8,0.1,1.1,1.6,0,13.7,19.5,3375000.0,2005,DET
Matthew Dellavedova,Shooting Guard and Point Guard,Right,76,198,no_college,not_drafted,not_drafted,4,27.0,Milwaukee Bucks,291.0,85.0,22.4,6.2,2.2,5.7,0.393,1.0,2.7,0.389,1.2,3.0,0.397,0.485,0.7,0.9,0.831,0.4,1.5,1.9,3.7,0.5,0.1,1.3,2.1,0,10.0,9.0,9607500.0,2016,MIL
Nate DeLong,Center,Right,78,220,University of Wisconsin-River Falls,1950,1950,1,91.0,no_current_team,17.0,,7.8,3.8,1.2,2.5,0.476,,,,1.2,2.5,0.476,0.476,1.4,2.1,0.686,,,1.8,0.8,,,,2.8,0,21.1,0.8,not_listed,not_listed,MLH
Fennis Dembo,Small Forward,Right,77,215,University of Wyoming,1988,30,1,51.0,no_current_team,31.0,0.0,2.4,1.2,0.5,1.4,0.333,0.0,0.1,0.0,0.5,1.2,0.368,0.333,0.3,0.3,0.8,0.3,0.5,0.7,0.2,0.0,0.0,0.2,0.5,0,7.8,-0.1,100000.0,1988,DET
Larry Demic,Power Forward,Right,81,225,University of Arizona,1979,9,3,60.0,no_current_team,206.0,0.0,15.5,4.7,1.9,4.2,0.459,0.0,0.0,0.0,1.9,4.2,0.461,0.459,0.9,1.5,0.58,1.6,2.3,3.9,0.5,0.3,0.2,1.2,2.5,0,8.1,1.4,not_listed,not_listed,NYK
Dell Demps,Point Guard and Shooting Guard,Right,75,205,University of the Pacific,not_drafted,not_drafted,3,47.0,no_current_team,20.0,0.0,5.4,3.0,1.1,2.1,0.5,0.1,0.2,0.333,1.0,2.0,0.513,0.512,0.8,1.1,0.762,0.1,0.4,0.5,0.5,0.3,0.1,0.7,0.6,0,14.4,0.1,225000.0,1995,ORL
