player_name,position,shooting_hand,height_inches,weight_lbs,college,draft_year,draft_position,season_count,age,current_team,g,gs,mp,pts,fg,fga,fg_perc,3p,3pa,3p_perc,2p,2pa,2p_perc,efg_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,all_star,per,ws,recent_salary,salary_year,salary_team
Bingo Smith,Shooting Guard and Small Forward,Right,77,195,University of Tulsa,1969,6,13,71.0,no_current_team,865.0,,25.9,12.6,5.5,12.3,0.449,0.3,1.0,0.284,5.5,12.2,0.45,0.45,1.5,1.9,0.798,1.2,2.7,4.2,2.0,0.8,0.3,1.0,2.4,0,14.1,33.3,not_listed,not_listed,SDC
Bobby Smith,Guard,Right,76,190,West Virginia University,1959,18,2,80.0,no_current_team,13.0,,10.5,2.8,1.0,4.2,0.236,,,,1.0,4.2,0.236,0.236,0.8,1.2,0.688,,,2.5,1.1,,,,0.8,0,6.7,-0.3,not_listed,not_listed,LAL
Charles Smith,Small Forward and Power Forward,Right,82,230,University of Pittsburgh,1988,3,11,52.0,no_current_team,564.0,419.0,29.0,14.4,5.3,11.2,0.475,0.0,0.2,0.194,5.3,11.0,0.479,0.477,3.7,4.8,0.774,2.1,3.6,5.8,1.4,0.8,1.4,1.8,3.4,0,15.7,40.9,4375143.0,1998,SAS
Charles Smith,Point Guard,Right,73,160,Georgetown University,not_drafted,not_drafted,3,50.0,no_current_team,73.0,0.0,8.1,2.5,0.9,2.1,0.433,0.0,0.1,0.0,0.9,1.9,0.464,0.433,0.8,1.1,0.675,0.2,0.8,1.0,1.6,0.5,0.0,0.6,1.2,0,11.9,0.9,225000.0,1995,MIN
Charles Smith,Shooting Guard,Right,76,194,University of New Mexico,1997,26,9,42.0,no_current_team,142.0,36.0,13.9,5.1,2.1,5.1,0.409,0.5,1.8,0.288,1.6,3.4,0.473,0.459,0.4,0.7,0.606,0.4,1.0,1.4,0.9,0.6,0.5,0.8,1.4,0,11.5,1.5,3771123.0,2005,DEN
Chris Smith,Point Guard and Shooting Guard,Right,75,190,University of Connecticut,1992,34,3,47.0,no_current_team,224.0,39.0,17.7,5.1,1.9,4.4,0.435,0.3,0.7,0.366,1.6,3.6,0.449,0.466,1.0,1.4,0.713,0.3,1.0,1.3,2.8,0.5,0.3,1.0,1.5,0,10.7,3.2,355000.0,1994,MIN
Chris Smith,Point Guard,Right,74,200,University of Louisville,not_drafted,not_drafted,1,30.0,no_current_team,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,not_listed,not_listed,NYK
Clinton Smith,Shooting Guard,Right,78,210,Cleveland State University,1986,97,2,53.0,no_current_team,46.0,0.0,8.4,2.9,1.1,2.6,0.43,0.0,0.0,0.0,1.1,2.6,0.437,0.43,0.7,0.9,0.714,0.6,0.7,1.3,1.1,0.3,0.0,0.6,0.8,0,11.0,0.3,not_listed,not_listed,WSB
Craig Smith,Power Forward,Right,79,250,Boston College,2006,36,6,34.0,no_current_team,403.0,49.0,16.9,7.6,3.0,5.5,0.553,0.0,0.1,0.037,3.0,5.4,0.56,0.553,1.6,2.4,0.661,1.3,2.5,3.9,0.8,0.5,0.2,1.0,2.4,0,16.2,16.0,992680.0,2011,POR
Deb Smith,Forward,Right,75,180,University of Utah,not_drafted,not_drafted,2,97.0,no_current_team,48.0,,,1.5,0.7,2.5,0.269,,,,0.7,2.5,0.269,0.269,0.2,0.4,0.429,,,,0.1,,,,1.0,0,,0.7,not_listed,not_listed,BAA
Derek Smith,Shooting Guard and Small Forward,Right,78,205,University of Louisville,1982,35,11,56.0,no_current_team,408.0,214.0,24.1,12.8,5.0,10.0,0.499,0.1,0.4,0.294,4.9,9.6,0.507,0.504,2.8,3.7,0.753,1.2,2.0,3.2,2.1,0.6,0.4,1.7,3.0,0,15.1,18.3,315000.0,1990,BOS
Don Smith,Shooting Guard,Right,72,160,University of Dayton,1974,19,1,66.0,no_current_team,54.0,,10.0,5.2,2.4,5.9,0.408,,,,2.4,5.9,0.408,0.408,0.4,0.4,1.0,0.3,0.3,0.6,0.9,0.4,0.1,,0.8,0,12.6,0.0,not_listed,not_listed,PHI
Donta Smith,Shooting Guard,Right,79,215,Southeastern Illinois College,2004,34,2,34.0,no_current_team,61.0,0.0,9.2,2.7,1.0,2.3,0.421,0.1,0.4,0.308,0.8,1.9,0.447,0.45,0.6,1.0,0.65,0.4,0.7,1.1,0.8,0.5,0.1,0.5,1.1,0,11.1,0.5,8641748.0,2005,ATL
