player_name,position,shooting_hand,height_inches,weight_lbs,college,draft_year,draft_position,season_count,age,current_team,g,gs,mp,pts,fg,fga,fg_perc,3p,3pa,3p_perc,2p,2pa,2p_perc,efg_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,all_star,per,ws,recent_salary,salary_year,salary_team
Stan Pietkiewicz,Point Guard and Shooting Guard,Right,77,200,Auburn University,1978,133,5,61.0,no_current_team,96.0,,11.1,3.9,1.6,3.4,0.458,0.3,0.9,0.333,1.3,2.5,0.502,0.502,0.5,0.6,0.806,0.4,0.6,1.0,1.8,0.4,0.1,0.8,0.9,0,13.1,1.5,not_listed,not_listed,DAL
Mickael Pietrus,Small Forward and Shooting Guard and Point Guard,Right,78,215,no_college,2003,11,12,35.0,no_current_team,557.0,172.0,21.5,8.3,2.9,6.9,0.425,1.2,3.4,0.355,1.7,3.4,0.495,0.514,1.3,1.9,0.665,0.8,2.3,3.1,0.8,0.7,0.4,1.0,2.3,0,11.6,19.7,1005097.0,2012,TOR
John Pilch,Forward,Right,75,185,University of Wyoming,1950,1950,1,92.0,no_current_team,9.0,,4.6,0.6,0.1,1.1,0.1,,,,0.1,1.1,0.1,0.1,0.3,0.7,0.5,,,1.0,0.2,,,,1.1,0,-2.6,-0.1,not_listed,not_listed,MNL
Ed Pinckney,Power Forward and Small Forward,Right,81,195,Villanova University,1985,10,16,54.0,no_current_team,793.0,335.0,19.8,6.8,2.4,4.5,0.535,0.0,0.0,0.0,2.4,4.5,0.538,0.535,2.0,2.6,0.765,1.9,3.1,5.0,0.9,0.8,0.5,1.1,1.9,0,14.8,42.7,510000.0,1999,MIA
Kevinn Pinkney,Power Forward,Right,82,245,"University of Nevada, Reno",not_drafted,not_drafted,1,34.0,no_current_team,6.0,0.0,16.7,5.2,2.0,4.5,0.444,0.2,0.3,0.5,1.8,4.2,0.44,0.463,1.0,1.5,0.667,1.2,1.3,2.5,0.8,0.5,0.5,0.7,2.0,0,11.6,0.2,not_listed,not_listed,BOS
John Pinone,Small Forward,Right,80,230,Villanova University,1983,58,1,56.0,no_current_team,7.0,0.0,9.3,2.9,1.0,1.9,0.538,0.0,0.0,,1.0,1.9,0.538,0.538,0.9,1.4,0.6,0.0,1.4,1.4,0.4,0.3,0.1,0.7,1.6,0,7.8,0.1,not_listed,not_listed,ATL
Tom Piotrowski,Center,Right,85,240,La Salle University,1983,62,1,57.0,no_current_team,18.0,0.0,4.3,1.7,0.7,1.4,0.462,0.0,0.0,,0.7,1.4,0.462,0.462,0.3,0.3,1.0,0.3,0.6,0.9,0.3,0.1,0.2,0.3,1.2,0,9.2,0.1,not_listed,not_listed,POR
Scottie Pippen,Small Forward,Right,80,210,University of Central Arkansas,1987,,17,52.0,no_current_team,1178.0,1053.0,34.9,16.1,6.3,13.3,0.473,0.8,2.5,0.326,5.5,10.8,0.507,0.504,2.7,3.8,0.704,1.8,4.6,6.4,5.2,2.0,0.8,2.8,2.8,1,18.6,125.1,5408700.0,2004,CHI
Charles Pittman,Small Forward and Power Forward,Right,80,220,University of Maryland,1982,61,4,59.0,no_current_team,234.0,28.0,14.1,4.5,1.6,3.0,0.546,0.0,0.0,0.0,1.6,2.9,0.55,0.546,1.3,1.8,0.711,1.2,1.9,3.1,0.9,0.3,0.3,1.3,1.9,0,10.1,4.2,105000.0,1985,PHO
Dexter Pittman,Center,Right,83,308,University of Texas at Austin,2010,32,6,29.0,no_current_team,50.0,6.0,6.9,2.3,1.0,2.2,0.45,0.0,0.0,,1.0,2.2,0.45,0.45,0.4,0.7,0.545,0.8,1.0,1.8,0.2,0.2,0.2,0.4,1.7,0,9.1,0.5,9854389.0,2012,ATL
Zoran Planinic,Point Guard and Shooting Guard,Right,79,195,no_college,2003,22,3,35.0,no_current_team,148.0,10.0,10.7,3.8,1.3,3.3,0.405,0.3,0.9,0.289,1.1,2.4,0.447,0.443,0.9,1.3,0.677,0.3,1.0,1.3,1.1,0.4,0.0,0.8,1.6,0,9.6,1.5,150000.0,2006,NJN
Tibor Pleiss,Center,Right,87,256,no_college,2010,31,1,28.0,no_current_team,12.0,0.0,6.8,2.0,0.9,2.1,0.44,0.0,0.2,0.0,0.9,1.9,0.478,0.44,0.2,0.2,1.0,0.5,0.8,1.3,0.2,0.1,0.2,0.7,1.6,0,3.5,-0.1,3000000.0,2016,UTA
Marshall Plumlee,Center,Right,84,250,Duke University,not_drafted,not_drafted,1,25.0,Los Angeles Clippers,21.0,1.0,8.1,1.9,0.8,1.4,0.533,0.0,0.0,,0.8,1.4,0.533,0.533,0.4,0.9,0.421,1.1,1.3,2.4,0.5,0.2,0.2,0.6,1.1,0,10.9,0.2,1543471.0,2016,NYK
Mason Plumlee,Center,Right,83,245,Duke University,2013,22,6,27.0,no_current_team,315.0,213.0,23.0,9.0,3.4,6.1,0.559,0.0,0.1,0.0,3.4,6.1,0.564,0.559,2.1,3.6,0.582,2.0,4.5,6.5,2.0,0.8,0.9,1.5,2.7,0,18.0,21.6,2328530.0,2016,DEN
Miles Plumlee,Center,Right,83,249,Duke University,2012,26,9,29.0,Atlanta Hawks,273.0,133.0,16.7,5.1,2.2,4.2,0.53,0.0,0.0,,2.2,4.2,0.53,0.53,0.6,1.0,0.564,1.7,3.1,4.7,0.4,0.5,0.8,0.9,1.6,0,14.1,9.2,12500000.0,2016,CHO
Gary Plummer,Power Forward,Right,81,215,Boston University,1984,45,2,55.0,no_current_team,126.0,0.0,11.4,4.2,1.6,3.7,0.43,0.0,0.1,0.143,1.6,3.6,0.435,0.432,1.1,1.5,0.717,0.8,1.6,2.4,0.5,0.2,0.2,1.0,2.1,0,8.1,0.2,140000.0,1992,DEN
Pavel Podkolzin,Center,Right,89,260,no_college,2004,21,2,32.0,no_current_team,6.0,0.0,4.7,0.7,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.7,1.3,0.5,0.0,1.5,1.5,0.0,0.0,0.2,0.7,0.7,0,-2.8,-0.1,600000.0,2006,DAL
Jakob Poeltl,Center,Right,84,248,no_college,2016,9,1,22.0,Toronto Raptors,54.0,4.0,11.6,3.1,1.2,2.1,0.583,0.0,0.0,,1.2,2.1,0.583,0.583,0.6,1.1,0.544,1.4,1.6,3.1,0.2,0.3,0.4,0.5,2.1,0,12.2,1.6,2703960.0,2016,TOR
Dwayne Polee,Shooting Guard,Right,77,180,Pepperdine University,1986,54,1,54.0,no_current_team,1.0,0.0,6.0,2.0,1.0,4.0,0.25,0.0,3.0,0.0,1.0,1.0,1.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0,-11.4,0.0,not_listed,not_listed,LAC
Scot Pollard,Center,Right,83,265,University of Kansas,1997,19,11,42.0,no_current_team,506.0,99.0,16.5,4.4,1.7,3.4,0.494,0.0,0.0,0.0,1.7,3.4,0.494,0.494,1.0,1.4,0.709,1.8,2.9,4.6,0.4,0.6,0.7,0.6,2.3,0,13.8,26.6,1219590.0,2007,BOS
