player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,points,rebounds,assists,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
James Hill,Guard,,,,Texas Tech,1949,2,,,,,,,,,,
James Hill,,,,,North Texas,1990,1,6.0,1.5,0.2,0.8,37.5,40.0,50.0,50.0,,
JamesBoogie Hill,Forward,75.0,190,,Georgia Tech,1966,2,26.0,4.7,1.7,,49.5,,71.9,,,
Jamon Hill,Guard,61.0,180,,San Jose State,2008,2,62.0,8.2,3.1,2.4,34.0,27.6,71.9,38.9,,0.8
Jarrod Hill,Forward,80.0,203,,Georgia State,2000,2,57.0,5.8,5.3,0.5,48.8,0.0,62.2,48.8,,3.6
Jarvis Hill,Guard,74.0,188,,Southern Miss and Louisiana-Monroe,2010,3,80.0,7.3,2.1,1.1,37.8,33.3,68.6,44.4,,2.0
Jason Hill,Guard,77.0,196,,Cal State Northridge,2007,2,59.0,4.3,2.0,2.0,41.9,36.0,67.3,46.5,,1.8
Jeff Hill,Guard,74.0,188,,Harvard,1977,2,37.0,7.1,1.9,2.0,44.6,,61.5,,,
jeff Hill,Guard,75.0,190,,Harvard,1975,1,13.0,2.1,0.7,,32.3,,43.8,,,
Jeff Hill,Guard,73.0,185,,Loyola Marymount,1985,2,35.0,2.7,1.1,1.3,42.9,,66.7,,,
Jeff Hill,Guard,,,,Drake,1981,4,100.0,2.2,1.0,2.7,36.3,,53.6,,,
Jeremiah Hill,Forward,73.0,175,Richmond Hill,Savannah State,2014,1,32.0,6.4,1.5,1.0,33.2,30.8,77.1,43.2,10.2,1.0
Jermaine Hill,Center,73.0,208,,Florida A&M,2003,4,105.0,7.5,4.3,0.3,53.3,0.0,60.9,53.3,,6.0
Jerome Hill,Forward,77.0,210,Cook County,Gardner-Webb,2015,3,98.0,13.2,7.8,1.2,48.5,15.0,63.1,48.8,21.1,9.8
Jeromie Hill,Forward,80.0,250,Australia Institute of Sport,UTSA,2015,4,122.0,13.7,6.9,1.3,44.9,36.9,62.0,50.7,17.8,9.7
Jesse Hill,Forward,80.0,218,Point Pleasant Beach HS,Florida Atlantic,2017,2,34.0,4.2,2.4,0.4,36.8,33.3,61.0,43.4,9.6,0.7
Jim Hill,Forward,77.0,196,,Pepperdine,1980,2,40.0,5.2,2.8,0.7,50.9,,72.2,,,
Jim Hill,Forward,79.0,201,,Detroit,1975,2,13.0,1.6,0.4,,66.7,,62.5,,,
Joe Hill,Guard,74.0,200,,American,2012,4,59.0,1.6,0.5,0.3,34.4,36.5,,51.1,,0.5
Joe Hill,Forward,77.0,175,,Chicago State,2011,2,16.0,1.0,0.4,0.1,45.5,57.1,100.0,63.6,12.4,0.0
Joe Hill,Forward,78.0,198,,Chicago State,1985,1,16.0,1.8,2.1,0.5,32.5,,66.7,,,
Joe Mac Hill,Guard,74.0,188,,Western Kentucky,1968,3,35.0,1.3,1.3,,31.6,,57.9,,,
John Hill,Center,78.0,198,,Texas Christian,1977,2,30.0,,3.9,,,,,,,
John Hill,Guard,,,,Virginia,1971,3,42.0,1.9,0.6,,29.8,,61.5,,,
Johnny Hill,Guard,76.0,193,,Southeast Missouri State,2010,4,103.0,3.4,2.1,0.6,37.2,23.7,61.5,40.3,,-0.6
Johnny Hill,Guard,75.0,180,Glenbard East,"Illinois State, Texas-Arlington and Purdue",2016,4,117.0,6.0,2.9,2.3,49.4,26.5,74.8,51.3,16.4,7.4
Jordan Hill,Forward,73.0,235,,Arizona,2009,3,97.0,12.5,7.9,0.8,57.8,,63.6,57.8,,12.1
Jordan Hill,Guard,75.0,170,Phillips Exeter Academy (NH),Wisconsin,2017,3,76.0,1.9,1.1,0.5,35.8,30.0,63.6,44.9,6.3,1.4
Josh Hill,Forward,79.0,201,,Navy,2000,2,48.0,2.5,2.1,0.2,43.8,0.0,55.1,43.8,,1.2
Josh Hill,Forward,79.0,201,,Yale,2003,3,59.0,3.7,2.4,0.5,43.5,,55.1,43.5,,1.3
Juan Hill,Forward,78.0,198,,Cleveland State,1995,4,111.0,7.3,6.4,0.8,45.6,,61.1,45.6,,
Kareem Hill,Forward,79.0,201,,Marist,1996,4,110.0,8.4,5.7,0.9,50.8,40.0,64.4,54.5,,
Kasey Hill,Guard,73.0,182,Montverde Academy,Florida,2017,4,137.0,7.9,2.4,3.9,39.4,23.8,59.6,41.5,12.3,8.0
Keith Hill,Guard,76.0,193,,New Mexico State,1990,4,115.0,10.4,3.1,3.3,45.4,37.1,63.0,50.6,,
Keith Hill,,,,,Michigan State,1986,1,1.0,2.0,5.0,1.0,,,100.0,,,
Kelvin Hill,Guard,74.0,188,,Northern Iowa,2000,1,29.0,8.4,2.5,1.1,38.2,21.1,65.8,39.0,,0.1
Kendall Hill,Forward,,,,Georgia Southern,1998,1,20.0,1.5,1.5,0.1,45.8,,61.5,45.8,,0.2
Kenneth Hill,Forward,78.0,198,,Illinois State,2004,3,,,,,,,,,,
Kent Hill,Center,78.0,198,,Iowa,1987,4,,,,,,,,,,
Kent Hill,Forward,78.0,198,,Citadel,1988,4,103.0,10.6,5.7,0.6,52.6,,66.2,,,
Keon Hill,Guard,69.0,170,Riverdale Baptist HS,Howard,2016,3,97.0,2.6,0.6,1.3,30.6,29.9,62.7,37.5,4.0,-0.5
Kevin Hill,Forward,79.0,210,John Ehret HS,New Orleans,2016,4,110.0,8.4,6.1,0.6,48.0,,73.8,48.0,18.6,6.0
Kevin Hill,Forward,77.0,196,,UTEP,1979,4,67.0,,,,,,,,,
Kris Hill,Forward,80.0,203,,DePaul,1994,2,59.0,9.3,7.8,1.1,61.9,100.0,60.8,62.0,,
Kyle Hill,Guard,74.0,188,,Eastern Illinois,2001,4,98.0,18.6,4.3,3.2,46.3,39.1,76.2,53.8,,12.4
Kyndahl Hill,Forward,79.0,218,Humble HS,Weber State,2017,4,130.0,7.7,5.6,0.8,51.6,30.1,75.6,53.5,16.4,11.1
LaBarrius Hill,Forward,80.0,210,Parrish High School,McNeese State,2017,1,29.0,3.3,3.0,0.3,51.5,,65.0,51.5,8.4,0.5
Lamar Hill,Forward,80.0,203,,New Mexico State,2003,2,26.0,1.8,1.9,0.4,44.2,0.0,56.3,44.2,,0.4
Lamont Hill,Guard,73.0,185,,Texas,1996,4,,,,,,,,,,
Lance Hill,Forward,79.0,201,,Centenary (LA),2009,3,77.0,8.3,2.9,0.5,48.2,37.6,68.0,51.7,,2.8
Lance Hill,Guard,78.0,198,,Kansas,1983,2,40.0,2.7,1.1,1.8,37.0,,65.3,,,
Lance Hill,,,,,Eastern Michigan,1979,1,4.0,1.5,0.2,0.2,25.0,,66.7,,,
Larry Hill,Forward,79.0,201,,Green Bay,1992,4,92.0,7.4,3.3,0.4,58.2,,70.2,,,
Lawrence Hill,Forward,80.0,203,,Stanford,2009,4,131.0,10.7,5.0,1.5,46.9,36.7,70.8,52.0,,12.5
Lawrence Hill,,,,,Eastern Michigan,1991,1,,,,,,,,,,
Leon Hill,Forward,78.0,198,,Texas Tech,1959,3,70.0,15.1,8.2,,43.1,,74.3,,,
Lew Hill,Forward,78.0,198,,Pitt,1975,2,56.0,9.3,4.6,1.0,42.8,,56.9,,,
Lew Hill,Forward,77.0,196,,Wichita State,1988,2,52.0,11.5,3.6,2.3,49.8,,71.8,,,
Lowell Hill,Guard,72.0,183,,Lamar,1973,3,72.0,11.1,3.6,,37.0,,74.8,,,
Lydell Hill,Guard,75.0,190,,Long Beach State and Southern Utah,1997,2,30.0,1.8,0.8,1.0,32.7,13.3,50.0,34.5,,
Malcolm Hill,Guard,78.0,230,Belleville East HS,Illinois,2017,4,137.0,13.5,4.7,2.1,43.3,35.1,79.5,49.2,20.9,15.4
Marc Hill,Guard,68.0,160,,North Carolina A&T,2012,4,129.0,7.4,1.7,2.6,36.0,34.5,72.7,43.5,,3.5
Marcus Hill,Guard,72.0,183,,UT-Martin,2003,1,16.0,3.1,0.8,1.1,34.7,18.8,57.1,37.8,,-0.1
Marcus Hill,Guard,77.0,196,,Tulsa,2001,4,134.0,10.4,3.9,2.3,41.5,36.6,70.8,51.9,,11.7
Mark Hill,Guard,61.0,180,,Tulsa and Cal State Northridge,2010,4,81.0,6.3,1.8,2.6,35.0,32.4,73.3,43.5,,3.4
Mark Hill,Forward,77.0,196,,UC-Irvine,2004,1,20.0,1.9,1.4,0.8,57.1,50.0,47.8,64.3,,0.3
Mark Hill,Guard,76.0,193,,Cal State Fullerton,1990,2,58.0,17.9,1.8,2.4,42.3,39.6,72.2,51.0,,
Mark Hill,Guard,76.0,193,,Arkansas State,1986,2,8.0,0.8,,,25.0,,,,,
Mark Hill,Forward,76.0,193,,Utah,1984,2,22.0,2.9,2.1,0.4,53.2,,,,,
Marvin Hill,Guard,74.0,188,,Wichita State and Lamar,1999,4,72.0,6.4,2.4,1.1,34.6,27.0,59.0,36.9,,-0.4
Matt Hill,Forward,79.0,225,,UMass,2011,4,65.0,0.8,1.2,0.2,26.3,24.0,68.4,31.6,,0.4
Matt Hill,Forward,73.0,245,,Texas,2011,4,103.0,1.4,2.1,0.2,42.5,,55.3,42.5,,2.5
Matt Hill,Forward,73.0,208,,Green Bay,1999,4,113.0,8.7,3.2,0.5,50.1,23.1,75.7,50.3,,10.4
Matt Hill,Forward,78.0,220,Glastonbury HS,Fairfield,2016,2,8.0,0.0,0.2,0.1,,,0.0,,4.8,0.0
Maurius Hill,Forward,77.0,220,Homewood-Flossmoor HS,Arkansas-Little Rock,2017,4,121.0,5.2,3.5,0.9,43.8,31.0,67.2,46.2,14.0,4.4
Micah Hill,Forward,77.0,196,,Appalachian State,1999,1,8.0,2.0,0.8,0.0,66.7,,100.0,66.7,,0.2
Mike Hill,Guard,73.0,185,,Yale,1983,4,52.0,1.4,,1.0,44.4,,,,,
Mike Hill,Guard,73.0,185,,American,1972,2,49.0,10.5,3.4,3.8,42.9,,77.4,,,
Mitch Hill,Forward,76.0,200,Sycamore HS,Winthrop,2017,3,32.0,0.6,0.4,0.2,30.4,16.7,50.0,37.0,10.9,0.1
Mitchell Hill,Guard,73.0,170,Cookeville,Tennessee Tech,2014,3,43.0,1.4,0.4,0.4,31.6,31.6,73.3,42.1,5.4,0.2
Nick Hill,Guard,75.0,190,,Southern Illinois,2006,1,1.0,0.0,0.0,0.0,,,,,,0.0
Nick Hill,Guard,76.0,193,,Western Kentucky,2004,1,23.0,1.7,1.0,0.5,41.7,36.4,75.0,50.0,,0.4
Noland Hill,,,,,North Carolina A&T,1987,1,,,,,,,,,,
Norm Hill,,,,,Southern Illinois,1969,1,8.0,2.6,1.5,0.5,37.0,,33.3,,,
Otis Hill,Center,80.0,203,,Syracuse,1997,4,130.0,10.9,5.4,0.8,55.1,0.0,64.9,55.1,,
P.J. Hill,Guard,73.0,185,,Ohio State,2010,3,82.0,2.5,1.2,1.2,40.8,37.5,72.3,51.4,,2.4
Pat Hill,,,,,Richmond,1977,1,12.0,2.6,1.1,0.8,31.1,,60.0,,,
Perry Hill,Guard,68.0,173,,Mississippi Valley State,1995,2,55.0,8.4,1.9,4.8,33.0,32.0,68.2,42.4,,
Phil Hill,Center,77.0,196,,Eastern Kentucky,1985,2,55.0,9.9,8.1,0.6,56.1,,54.9,,,
Ralph Hill,Forward,78.0,230,Westerville North,Dayton and Oakland,2015,4,90.0,2.4,1.3,0.3,44.6,35.7,70.0,56.5,15.2,1.8
Ray Hill,Guard,74.0,188,,San Jose State,1974,1,7.0,0.9,,0.3,25.0,,,,,
Reggie Hill,Guard,75.0,190,,Louisiana Tech,1993,2,44.0,3.2,1.2,0.9,37.1,42.5,73.5,43.6,,
Ricardo Hill,Guard,68.0,150,Walnut Hills,Akron,2015,1,8.0,0.4,0.4,0.0,25.0,0.0,50.0,25.0,12.1,0.0
Ricardo Hill,Guard,67.0,170,,Western Kentucky,1988,1,8.0,1.0,0.1,0.2,50.0,0.0,57.1,50.0,,
Ricky Hill,Guard,61.0,178,,Boise State,1990,1,18.0,1.6,1.2,2.3,22.9,20.0,50.0,24.3,,
Ricky Hill,Guard,75.0,190,,Jackson State,1980,2,34.0,11.4,2.2,,47.5,,82.1,,,
Rico Hill,Forward,,,,Illinois State,1997,2,94.0,15.0,6.9,1.3,51.6,43.7,74.3,54.1,,12.3
Rob Hill,Forward,80.0,203,,Cornell,1991,2,53.0,6.5,2.7,0.6,48.0,20.0,66.2,48.1,,
Rob Hill,Forward,80.0,203,,Fairfield,1988,1,24.0,1.2,0.8,0.0,44.4,,65.0,44.4,,
Robert Hill,Guard,73.0,185,,Cal State Northridge,1996,4,105.0,4.2,1.6,1.6,36.1,32.7,64.3,43.8,,
Robert Hill,Forward,76.0,193,,Western Carolina,1989,4,109.0,8.9,3.6,1.1,44.6,,79.1,,,
Rodney Hill,Forward,77.0,196,,Texas State,1991,2,52.0,12.6,5.2,2.0,35.2,28.5,67.5,43.1,,
Rodney Hill,Guard,75.0,190,,Alabama State,1988,2,35.0,2.2,0.9,0.5,35.2,12.5,54.5,36.4,,
Ron Hill,Guard,77.0,196,,Delaware,1995,3,35.0,1.3,0.6,0.3,31.5,26.9,,38.0,,
Ron Hill,,,,,Illinois,1957,1,,,,,,,,,,
Russell Hill,Guard,75.0,190,Mitchell,Southern,2012,1,22.0,3.5,1.2,0.2,34.4,10.3,78.6,36.0,7.7,-0.1
Ryan Hill,Guard,75.0,191,Steelton-Highspire,Bucknell,2014,4,124.0,2.0,1.6,1.3,36.8,31.6,64.6,39.7,6.1,2.1
Sam Hill,Center,81.0,206,,Iowa State,1987,4,119.0,8.2,5.9,0.7,48.4,,73.5,,,
Sam Hill,Guard,61.0,178,,Saint Mary's (CA),1971,2,47.0,20.0,3.1,,45.3,,68.6,,,
Scott Hill,Forward,76.0,193,,Utah,1984,4,82.0,1.7,0.8,0.6,35.4,,70.7,,,
Seabern Hill,Guard,74.0,188,,Arizona State,1970,3,80.0,19.2,3.3,,41.9,,72.2,,,
Sean Hill,Guard,74.0,180,Harlan Community Academy,Chicago State,2015,1,22.0,8.2,2.1,2.1,36.1,28.0,76.3,41.9,11.4,0.6
Simmie Hill,Forward,78.0,198,,West Texas A&M,1969,2,47.0,25.3,11.3,,50.2,,68.5,,,
Solomon Hill,Forward,79.0,220,Fairfax,Arizona,2013,4,139.0,10.3,5.6,2.2,48.1,37.5,74.5,53.8,17.9,15.0
Stan Hill,Center,81.0,206,,San Jose State,1978,2,50.0,9.8,6.6,1.1,51.6,,52.3,,,
Steve Hill,Forward,78.0,198,,San Francisco,1986,1,25.0,8.8,5.7,0.4,55.8,,54.3,,,
Steven Hill,Center,84.0,248,,Arkansas,2008,4,132.0,4.0,3.3,0.3,58.9,0.0,51.9,58.9,,12.2
Terrance Hill,Guard,73.0,175,,Morehead State,2012,4,118.0,8.3,1.9,1.2,38.4,36.4,81.6,48.7,,7.2
Terrance Hill,Guard,76.0,190,,Loyola (IL),2011,2,61.0,11.6,4.4,1.9,38.3,40.2,76.6,46.0,14.1,4.0
Terrell Hill,Forward,79.0,201,,Oral Roberts and Texas-Rio Grande Valley,2002,3,61.0,5.0,5.2,0.7,51.4,0.0,54.0,51.4,,3.3
Terrence Hill,Forward,79.0,201,,Texas Southern,1985,1,23.0,2.8,2.9,0.7,42.2,,60.5,,,
Terry Hill,Forward,78.0,198,,Grambling,2005,2,50.0,1.9,1.4,0.1,32.3,50.0,45.8,32.8,,-0.3
Terry Hill,Guard,75.0,190,,Savannah State,2006,1,30.0,6.8,2.1,1.0,42.6,23.7,62.7,45.3,,-0.5
Terry Hill,Guard,61.0,178,,American,1969,3,70.0,10.1,2.3,,39.5,,67.7,,,
Thomas Hill,Guard,61.0,178,,Maine,2003,1,29.0,3.4,0.8,1.5,37.6,37.1,47.4,52.9,,0.6
Thomas Hill,Guard,77.0,196,,Duke,1993,4,141.0,11.3,3.5,1.3,51.9,38.6,72.0,56.1,,
Thornton Hill,,,,,Morehead State,1957,1,26.0,5.3,7.5,,49.0,,49.4,,,
Tim Hill,Guard,61.0,180,,Harvard,1999,4,103.0,13.4,2.6,5.7,40.5,28.9,83.2,43.7,,9.0
Tito Hill,Guard,76.0,193,,Columbia,2005,4,100.0,4.1,1.8,1.4,35.7,27.2,61.1,39.8,,0.2
Todd Hill,Forward,81.0,206,,Louisiana-Lafayette,1993,3,93.0,11.5,4.0,1.3,46.7,35.5,69.8,49.9,,
Todd Hill,Forward,81.0,206,,Louisiana-Lafayette,1990,1,29.0,11.2,4.3,1.2,44.6,33.3,71.4,50.5,,
Tom Hill,Guard,61.0,178,,Austin Peay,1982,2,51.0,2.5,1.5,3.0,38.8,,64.2,,,
Tom Hill,,,,,Loyola (IL),1953,1,15.0,0.5,0.2,,14.3,,45.5,,,
Tommy Hill,,,,,Texas Christian,1955,3,,,,,,,,,,
Tony Hill,Forward,73.0,185,,Indiana,1952,3,60.0,2.6,,,28.3,,53.8,,,
Tony Hill,Forward,,,,Stetson,1973,2,47.0,6.8,4.7,,53.2,,57.6,,,
Travis Hill,Guard,72.0,183,,Centenary (LA),2009,3,44.0,0.7,0.5,0.4,22.9,14.3,76.9,27.1,,-0.2
Trevor Hill,Guard,73.0,175,Lexington Christian Academy,Eastern Kentucky,2017,1,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,-19.8,0.0
Troy Hill,Center,,,,Oral Roberts,1983,3,34.0,0.7,1.1,0.4,,,50.0,,,
Troy Hill,,,,,Oklahoma City,1959,2,49.0,6.1,2.6,,41.0,,63.1,,,
Tyrone Hill,Forward,81.0,240,,Xavier,1988,2,126.0,15.9,10.9,1.0,57.9,,69.2,57.9,,
Val Hill,Forward,76.0,193,,San Diego,1996,4,46.0,2.0,0.9,0.4,32.6,30.0,65.4,40.8,,
Vernon Hill,Forward,75.0,190,,Loyola (MD),1986,2,49.0,5.3,2.3,0.6,43.3,,60.2,,,
Virgil Hill,,,,,Texas Southern,2005,1,6.0,2.2,1.5,0.2,31.6,16.7,0.0,34.2,,0.0
Westin Hill,Guard,61.0,180,Liberty,Idaho,2013,1,3.0,0.7,0.0,0.0,25.0,0.0,,25.0,3.2,0.0
William Hill,Forward,77.0,196,,Delaware State,1982,4,86.0,11.9,4.7,,50.7,,78.4,,,
_ Hill,Forward,75.0,190,,Pacific,1965,1,25.0,3.3,1.7,,37.5,,65.1,,,
_ Hill,,,,,Rice,1964,1,,,,,,,,,,
_ Hill,,,,,Murray State,1964,1,11.0,2.4,1.5,,35.7,,40.0,,,
_ Hill,,,,,Rice,1962,1,,,,,,,,,,
_ Hill,,,,,Air Force,1960,1,,,,,,,,,,
_ Hill,,,,,West Texas A&M,1984,1,,,,,,,,,,
Xavier Hill-Mais,Forward,79.0,240,Page,Oakland,2017,2,66.0,4.1,2.5,0.4,52.0,16.7,68.1,52.3,13.3,1.8
Garry Hill-Thomas,Guard,76.0,193,,Nevada,2004,4,124.0,10.8,3.6,1.6,45.1,18.9,70.0,45.4,,8.8
Tyrie Hill-Thomas,Forward,78.0,220,Fort Zumwalt South High School,Missouri State,2017,1,5.0,0.8,0.2,0.0,100.0,,,100.0,21.5,0.0
Ken Hillard,Guard,72.0,183,,Texas Southern,1981,1,21.0,7.4,1.4,1.7,50.8,,76.6,,,
Marion Hillard,Center,,,,Memphis,1976,2,56.0,15.8,11.8,0.8,56.7,,68.3,,,
John Hille,Guard,73.0,185,,Utah,2003,1,1.0,3.0,0.0,1.0,50.0,100.0,,75.0,,0.0
John Hillebrand,Center,81.0,206,,Virginia Tech,1980,1,25.0,3.2,2.1,0.1,55.3,,71.1,,,
John Hillenbrand,Guard,81.0,206,,Virginia Tech,1979,2,41.0,3.1,2.4,,60.6,,62.5,,,
John Hiller,Forward,,,,Notre Dame,1948,1,23.0,4.0,,,28.3,,37.5,,,
John Hiller,,,,,Oral Roberts,1979,1,9.0,0.7,0.6,0.1,33.3,,,,,
Wes Hiller,Guard,,,,Minnesota,1961,2,,,,,,,,,,
Zach Hillesland,Forward,81.0,206,,Notre Dame,2009,4,112.0,4.9,4.4,2.1,49.5,50.0,61.2,49.6,,7.1
Brian Hilliard,Guard,74.0,188,,Oregon State,1978,2,48.0,3.9,1.0,1.2,43.8,,85.4,,,
Corey Hilliard,Guard,73.0,185,Raytown South,Nebraska and San Francisco,2015,3,46.0,2.4,0.8,0.6,33.0,30.0,62.2,38.4,4.6,0.0
Darien Hilliard,Guard,61.0,180,,Jackson State,1982,3,79.0,3.3,1.2,,42.8,,53.8,,,
Darrun Hilliard,Guard,78.0,215,Liberty,Villanova,2015,4,132.0,11.4,3.0,1.9,43.6,36.7,74.8,52.9,18.5,14.2
Ed Hilliard,Guard,69.0,175,,Texas Southern,1984,2,57.0,10.0,2.1,3.6,45.2,,74.7,,,
Herb Hilliard,Forward,76.0,193,,Memphis,1969,3,,,,,,,,,,
Idris Hilliard,Forward,79.0,220,,St. Joseph's,2011,4,128.0,7.2,4.1,1.0,50.9,27.3,69.9,51.7,,6.6
Jamaal Hilliard,Guard,76.0,193,,Lafayette,2007,4,72.0,6.6,2.7,1.0,42.3,40.5,85.7,51.3,,3.6
Keith Hilliard,Guard,74.0,188,,Arkansas,1980,1,27.0,4.1,1.7,2.5,37.9,,69.1,,,
Ken Hilliard,,,,,Texas Southern,1980,1,,,,,,,,,,
Nimrod Hilliard,Guard,72.0,155,Madison East,"South Dakota, Lamar and North Carolina Central",2015,3,79.0,10.7,2.9,4.8,44.7,37.3,80.3,50.9,17.3,7.7
Trenton Hillier,Guard,69.0,175,,Georgetown,2003,4,62.0,0.8,0.4,0.5,40.4,27.3,35.0,43.6,,0.3
Patrick Hilliman,Center,81.0,206,,High Point,2005,2,59.0,3.8,2.9,0.2,59.2,,57.1,59.2,,3.7
Adrian Hillman,Forward,80.0,203,,Sacramento State and South Florida,1997,2,31.0,8.1,6.3,2.1,56.0,50.0,56.9,56.8,,
Dan Hillman,Center,80.0,203,,Maine,1993,3,80.0,5.9,2.8,0.1,61.5,,65.4,61.5,,
Dan Hillman,Forward,80.0,203,,Maine,1990,1,20.0,1.7,1.9,0.3,42.4,,31.6,42.4,,
Darnell Hillman,,,,,San Jose State,1969,1,23.0,15.3,14.2,,48.6,,61.5,,,
David Hillman,Forward,77.0,196,,Northern Arizona,1975,1,25.0,13.8,8.6,2.4,44.1,,68.8,,,
Ernest Hillman,Guard,74.0,188,,Middle Tennessee,1994,1,4.0,0.5,0.2,0.0,25.0,,,25.0,,
Frank Hillman,Guard,74.0,188,,Lehigh,1978,2,36.0,5.7,2.5,,45.4,,73.8,,,
Joe Hillman,Guard,74.0,188,,Indiana,1989,4,114.0,6.4,2.1,2.8,52.8,,79.6,,,
John Hillman,Forward,78.0,198,,Memphis,1965,3,75.0,13.5,8.3,,46.2,,74.5,,,
Keith Hillman,Guard,74.0,188,,Rider,1976,1,12.0,3.1,1.8,,28.8,,77.8,,,
Mike Hillman,,,,,Wake Forest,1984,1,10.0,1.0,0.5,0.3,60.0,,50.0,,,
Pete Hillman,Forward,,,,USC,1963,3,46.0,2.2,1.1,,30.8,,55.8,,,
Russell Hillman,Forward,74.0,188,,BYU,1951,3,84.0,4.0,,,,,,,,
Senario Hillman,Guard,74.0,195,,Alabama,2011,4,132.0,7.8,2.3,1.8,40.9,26.1,70.2,44.3,,6.0
Jack Hills,Forward,73.0,185,,Bradley,1952,3,33.0,1.8,,,29.1,,52.9,,,
Jethro Hills,Forward,78.0,198,,UTEP,1973,2,34.0,2.4,2.5,,39.8,,50.0,,,
Kendall Hills,Forward,74.0,188,,Colorado,1950,3,,,,,,,,,,
Jaycee Hillsman,Guard,78.0,225,Simeon HS,San Jose State,2017,2,60.0,5.2,1.9,1.2,38.2,27.0,80.6,44.4,8.4,1.3
Jason Hillyard,,,,,Creighton,1994,1,4.0,0.0,0.0,0.0,0.0,,,0.0,,
Dale Hilsmier,,,,,Virginia,1966,2,14.0,4.6,2.9,,33.9,,77.4,,,
Joe Hilson,Guard,,,,Tennessee Tech,1967,2,48.0,13.9,3.7,,44.8,,65.4,,,
Rashan Hilson,Guard,75.0,190,,Cornell,1999,4,41.0,3.2,2.3,0.9,31.1,15.9,56.5,33.2,,-0.3
Roger Hilst,,,,,Oral Roberts,1977,1,6.0,0.5,0.7,,25.0,,50.0,,,
Don Hilt,Forward,76.0,193,,Ohio,1965,3,77.0,16.3,10.2,,47.0,,66.0,,,
Larry Hilt,Center,81.0,206,,Western Illinois,1990,3,43.0,4.5,2.1,0.6,50.7,,73.5,55.6,,
Bob Hilton,Guard,74.0,188,,Army,1963,1,14.0,2.2,1.1,,38.7,,70.0,,,
Bobby Hilton,Guard,61.0,178,,Abilene Christian,1972,1,4.0,0.8,0.2,,,,42.9,,,
David Hilton,Guard,61.0,180,,Drexel,2003,1,10.0,2.7,1.8,1.9,21.9,21.1,75.0,28.1,,0.0
David Hilton,Guard,,,,Hawaii,2001,1,22.0,2.3,0.9,2.7,23.5,18.8,54.5,27.9,,-0.4
Don Hilton,Center,77.0,196,,Charleston Southern,1980,2,43.0,8.7,4.7,,44.8,,50.9,,,
Eric Hilton,Guard,74.0,188,,Ohio,1983,3,86.0,7.8,2.0,2.6,51.3,,66.3,,,
Evan Hilton,Guard,75.0,190,,Alabama A&M,2010,4,108.0,8.3,3.7,1.4,35.7,29.1,60.9,41.0,,3.4
Karlton Hilton,Forward,78.0,198,,South Carolina,1978,2,54.0,8.2,5.1,0.3,46.0,,71.1,,,
Marcus Hilton,Guard,75.0,190,,Eastern Washington,2007,1,25.0,6.0,1.4,0.7,51.1,56.0,80.7,59.1,,1.1
Matt Hilton,Guard,61.0,178,,James Madison,2007,1,11.0,0.9,0.6,0.4,40.0,28.6,,50.0,,0.0
Steve Hilton,Forward,77.0,196,,Princeton,1979,2,26.0,1.5,1.3,0.5,45.9,,,,,
Jani Hiltunen,Forward,,,,Middle Tennessee,2001,2,32.0,3.6,0.8,0.6,37.0,34.6,70.0,50.5,,0.4
John Hiltz,Guard,76.0,193,,Notre Dame,2000,1,4.0,1.5,0.8,0.0,50.0,0.0,100.0,50.0,,0.1
John Hilvert,Guard,75.0,190,,Saint Francis (PA),1991,4,109.0,11.4,3.7,2.2,42.9,40.5,80.0,55.7,,
Paul Hilz,Forward,77.0,196,,Illinois,1967,1,6.0,1.2,0.7,,22.2,,75.0,,,
Andrew Himel,Guard,75.0,190,,Stetson,2003,1,3.0,0.0,0.0,0.0,,,,,,0.0
Donte Himes,Guard,75.0,200,,Jackson State,2011,1,1.0,0.0,0.0,0.0,,,,,0.0,0.0
Jeff Himes,Forward,76.0,193,,Davidson,1988,4,118.0,13.5,5.6,1.1,57.5,,71.5,,,
John Himes,Forward,,,,Delaware,1966,3,58.0,11.6,6.0,,45.8,,67.9,,,
Marc Himes,Guard,,,,College of Charleston,1998,4,107.0,3.1,2.3,1.2,45.5,29.4,74.5,46.5,,
Mike Himes,Guard,76.0,193,,Charleston Southern,2005,1,4.0,0.0,0.5,0.2,,,,,,0.0
Geoff Himshelwood,Forward,77.0,196,,Virginia Military Institute,1979,1,27.0,6.5,4.3,0.0,42.6,,64.5,,,
Vince Hinchen,Guard,77.0,196,,Boise State,1984,3,78.0,16.1,3.1,2.6,46.4,,73.8,,,
Vince Hinchen,Guard,76.0,193,,Oregon State,1980,1,16.0,1.7,0.6,0.4,52.2,,37.5,,,
Chuck Hinchey,,,,,Washington State,1980,1,3.0,0.7,0.7,0.3,100.0,,,,,
Lloyd Hinchey,Guard,73.0,185,,Holy Cross,1965,2,40.0,7.3,1.6,,40.2,,80.0,,,
Kent Hinckley,Guard,74.0,188,,Stanford,1965,3,66.0,10.6,3.1,,42.5,,77.1,,,
Ryan Hinckley,Forward,76.0,193,,Nebraska,1997,1,1.0,1.0,3.0,0.0,0.0,,50.0,0.0,,0.0
