player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,points,rebounds,assists,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Dominic Pressley,Guard,74.0,170,,Boston College,1986,4,119.0,8.1,2.7,,49.5,,69.8,,,
Harold Pressley,Forward,79.0,210,,Villanova,1986,4,135.0,11.6,7.5,,48.8,,69.5,,,
Jervon Pressley,Forward,80.0,250,EE Waddell,Towson and Hampton,2016,4,112.0,5.6,4.7,0.6,42.8,0.0,54.0,42.8,9.8,1.8
Kyle Pressley,Forward,80.0,203,,Wright State,2009,1,19.0,0.6,1.3,0.1,22.2,,75.0,22.2,,0.2
Mike Pressley,Forward,80.0,203,,Howard,1978,2,39.0,3.2,2.4,,43.1,,61.0,,,
Roy Pressley,Guard,72.0,183,,Ole Miss,1952,1,8.0,0.9,1.0,0.1,12.5,,50.0,,,
Dwayne Presswood,Guard,75.0,190,,Western Illinois,1986,2,46.0,8.6,4.4,2.0,50.3,,62.2,,,
Lachlan Prest,Forward,79.0,209,Scotch College,Nicholls State,2013,2,22.0,5.1,2.1,1.3,38.5,36.0,85.7,51.4,6.8,0.0
Paul Presthus,Forward,77.0,196,,Minnesota,1967,3,72.0,8.1,6.3,,37.6,,68.0,,,
Frank Prestileo,Guard,,,,Drexel,1965,2,41.0,9.3,1.9,,37.7,,75.0,,,
Andrew Prestley,Forward,77.0,196,,Grambling,2009,3,70.0,9.6,4.2,1.3,44.7,27.2,70.5,46.8,,2.5
Kevin Presto,Guard,61.0,180,,Miami (FL),1989,4,121.0,9.6,2.7,3.4,41.3,,87.0,,,
Andrew Preston,Center,73.0,208,,Belmont,2007,4,123.0,6.1,3.1,0.6,53.4,15.4,59.0,53.6,,7.5
Artis Preston,Center,79.0,201,,Delaware State,1994,2,53.0,6.6,4.8,0.8,50.7,0.0,48.3,50.7,,
Artis Preston,Forward,79.0,201,,North Carolina A&T,1991,1,11.0,0.9,1.3,0.1,62.5,,,,,
Bernard Preston,Guard,67.0,170,,Texas-Rio Grande Valley,2000,1,9.0,0.8,0.2,0.2,42.9,50.0,0.0,50.0,,0.0
Dave Preston,,,,,Kansas,1977,1,2.0,1.0,1.0,,,,66.7,,,
David Preston,Guard,75.0,190,,Texas Christian,1991,1,7.0,1.7,0.7,,35.7,0.0,50.0,35.7,,
Derick Preston,Forward,77.0,196,,Sam Houston State,1996,4,104.0,14.0,5.1,1.2,43.9,37.7,73.3,51.3,,
Don Preston,Forward,75.0,190,,Tennessee,1957,1,2.0,2.0,,,66.7,,,,,
Dub Preston,Guard,76.0,193,,Hardin-Simmons,1976,4,84.0,8.0,3.5,,41.1,,72.8,,,
Emmenle Preston,Forward,81.0,206,,Mississippi Valley State,2009,1,15.0,1.3,1.5,0.1,26.9,,27.8,26.9,,-0.3
James Preston,Guard,73.0,185,,Murray State,1983,1,28.0,2.7,0.7,1.1,39.3,,75.0,,,
Jim Preston,Guard,75.0,190,,Seattle,1963,3,74.0,3.5,3.0,,41.9,,60.7,,,
JIm Preston,Center,76.0,193,,Dartmouth,1956,1,9.0,1.2,0.7,,40.0,,27.3,,,
John Preston,Forward,80.0,203,,Washington State,1980,4,85.0,3.6,2.8,0.6,,,69.4,,,
Junior Preston,Guard,73.0,185,,San Jose State,1999,1,9.0,2.0,1.6,0.1,33.3,44.4,0.0,42.9,,0.0
Keenan Preston,Forward,75.0,190,,Penn State,1975,3,57.0,4.1,1.9,1.0,42.7,,71.1,,,
Lewis Preston,Forward,80.0,203,,Virginia Military Institute,1993,3,82.0,13.1,6.4,0.4,52.3,,74.4,52.3,,
Lewis Preston,Center,79.0,201,,Virginia Military Institute,1990,1,26.0,2.7,3.6,0.3,53.3,,46.2,53.3,,
Matt Preston,Forward,77.0,196,,Columbia,2005,4,82.0,10.1,4.4,1.5,45.2,34.3,79.5,50.0,,5.8
Matt Preston,Forward,79.0,201,,South Carolina Upstate,2009,2,15.0,0.7,0.9,0.0,40.0,0.0,66.7,40.0,,
Mike Preston,Center,81.0,206,,Pacific,2002,4,104.0,8.0,4.4,0.6,58.1,45.5,71.6,58.6,,9.5
Moise Preston,Forward,79.0,201,,North Carolina-Asheville,1990,2,60.0,5.4,5.2,0.8,49.4,,58.5,49.4,,
Odell Preston,Center,75.0,190,,Baylor,1950,3,,,,,,,,,,
Rob Preston,Center,81.0,206,,Akron,2005,4,101.0,5.8,3.0,1.1,45.0,33.7,64.5,51.4,,5.9
Rob Preston,Forward,80.0,203,,Idaho State,1997,3,80.0,10.2,5.4,2.0,52.0,32.1,71.0,54.3,,
Ross Preston,,,,,Western Carolina,2011,1,,,,,,,,,,
Shaq Preston,Guard,75.0,194,East Jefferson,Chattanooga and Prairie View,2017,2,35.0,2.8,1.5,0.6,36.7,33.3,52.6,39.8,6.4,-0.1
Terry Preston,Guard,61.0,180,,Utah,1996,3,90.0,4.3,1.4,2.7,45.2,39.3,69.6,56.6,,
Thomas Preston,Forward,78.0,198,,Idaho,2007,1,3.0,0.0,0.3,0.0,0.0,0.0,,0.0,,-0.1
Todd Preston,Center,81.0,206,,Duquesne,1987,4,30.0,,0.9,,,,,,,
Tom Preston,,,,,Northwestern,1971,3,29.0,1.5,1.0,,34.8,,,,,
Tom Preston,Forward,,,,Wake Forest,1955,4,43.0,,,,,,,,,
Woody Preston,,,,,South Carolina,1956,2,29.0,14.1,,,,,,,,
Spencer Prestwich,Guard,75.0,190,,Northwestern State,1994,1,25.0,4.1,0.7,0.6,39.7,40.6,78.9,56.4,,
Jake Presutti,Guard,75.0,190,,Syracuse,2009,4,30.0,0.4,0.1,0.1,25.0,30.0,50.0,37.5,,0.0
Dave Preswall,Guard,72.0,183,,Saint Mary's (CA),1968,1,12.0,2.4,0.8,,36.7,,77.8,,,
Bryant Pretlow,Forward,79.0,201,,Alcorn State,1996,2,36.0,3.2,3.8,0.4,45.7,,51.6,45.7,,
Donte Pretlow,Guard,72.0,185,Dunbar HS,Morgan State,2016,4,121.0,4.4,2.4,2.8,30.2,19.7,59.2,32.5,7.0,0.7
William Prevay,,,,,UMass,1952,2,38.0,19.4,,,38.6,,72.0,,,
Steve Previs,Forward,75.0,190,,UNC,1972,3,89.0,5.6,2.6,3.2,40.0,,65.5,,,
A. Prevost,,,,,Prairie View,1985,1,2.0,6.0,,,75.0,,,,,
Art Prevost,Guard,66.0,168,,Lamar,1989,2,24.0,2.2,0.9,1.5,37.8,42.3,53.8,50.0,,
Bill Prevost,Center,80.0,203,,Furman,1976,3,15.0,,0.7,,,,,,,
Dave Prevoznik,Center,78.0,198,,South Carolina,1963,3,30.0,,2.0,,,,,,,
Chad Prewitt,Center,81.0,206,,Arizona State,2002,4,118.0,10.0,4.8,1.6,51.1,38.7,70.0,54.3,,11.8
Omar Prewitt,Forward-Guard,78.0,190,Montgomery County HS,William & Mary,2017,4,126.0,14.5,5.1,2.5,46.7,35.1,70.3,53.7,20.6,13.3
Rick Prewitt,Forward,77.0,196,,Oklahoma State,1969,2,20.0,2.1,,,43.9,,,,,
_ Prewitt,,,,,SMU,1948,1,,,,,,,,,,
Dion Prewster,Forward,77.0,205,,Stephen F. Austin,2011,1,29.0,5.1,3.1,1.2,44.6,39.1,73.8,52.7,14.8,2.0
Victor Preyer,,,,,Grambling,1985,1,14.0,4.8,1.7,0.9,39.0,,87.5,,,
Chuck Prezioso,Forward,,,,South Carolina,1950,1,22.0,8.8,,,,,52.0,,,
Nick Priadka,Center,77.0,196,,Minnesota,1967,2,14.0,1.4,1.3,,33.3,,54.5,,,
Jeff Priah,Forward,77.0,196,,Canisius,1990,2,56.0,9.7,6.7,1.7,49.9,25.0,55.0,50.1,,
Nick Priakde,,,,,Minnesota,1968,1,4.0,,0.8,,,,,,,
DeAngelo Priar,Guard,75.0,182,S.V. Marshall,Mississippi Valley State,2015,2,63.0,10.3,4.1,1.8,37.5,29.9,60.6,43.4,12.3,1.3
Alex Pribble,Guard,76.0,193,,University of California,2007,4,76.0,0.7,0.9,0.3,39.0,27.3,60.0,46.3,,0.6
A.J. Price,Guard,74.0,188,,UConn,2009,3,99.0,13.0,3.4,4.7,41.3,36.5,72.2,48.9,,10.3
A.J. Price,Guard,74.0,175,The Colony,UTSA,2013,1,15.0,0.8,0.3,0.5,33.3,40.0,,50.0,-2.3,-0.3
Aaron Price,Forward,77.0,196,,Memphis,1983,2,22.0,1.2,1.0,,27.3,,69.2,,,
Anthony Price,Forward,80.0,203,,Tulsa,2006,4,119.0,9.1,4.2,0.9,49.7,0.0,49.7,49.7,,5.7
Anthony Price,Guard,61.0,190,LB Wallace CC,Alabama State,2013,2,22.0,1.5,0.6,1.2,34.3,21.4,38.5,38.6,5.2,0.0
Austin Price,Guard,75.0,185,Detroit Country Day (MI),Lehigh,2017,4,126.0,11.5,2.9,1.7,42.5,39.2,74.7,52.8,15.9,10.9
Baxter Price,Guard,61.0,164,Northwest Rankin,Mississippi State,2013,4,48.0,0.0,0.2,0.0,11.1,0.0,,11.1,-4.0,-0.3
Billy Joe Price,Center,80.0,203,,New Mexico State,1960,2,54.0,15.7,10.8,,47.5,,59.1,,,
Bob Price,Guard,75.0,190,,Missouri,1964,3,58.0,15.0,3.4,,40.1,,73.4,,,
Brandon Price,Guard,69.0,151,John Hardin,Western Kentucky,2015,2,36.0,1.5,0.4,0.6,35.0,31.3,66.7,41.3,8.0,0.2
Brandon Price,Center,81.0,206,,Virginia Tech and Santa Clara,1997,3,29.0,0.8,0.2,0.0,36.8,25.0,66.7,39.5,,
Brent Price,Guard,73.0,165,,South Carolina and Oklahoma,1992,4,124.0,15.5,2.9,4.7,45.4,41.0,81.8,56.1,,
Brian Price,Forward,80.0,203,,Mississippi State,1995,2,53.0,7.6,5.4,1.4,44.5,28.6,68.8,44.8,,
Bruce Price,Guard,75.0,190,,Tennessee State,2008,4,96.0,16.4,4.0,4.2,37.6,33.0,71.2,45.9,,7.0
Bubba Price,Guard,75.0,190,,Auburn,1980,4,108.0,10.0,2.4,3.0,45.7,,70.7,,,
Casey Price,Forward,78.0,198,,Southern Miss,1974,2,50.0,11.0,8.9,,45.3,,74.4,,,
Cebe Price,,,,,Marshall,1956,1,23.0,21.2,7.2,,40.9,,65.5,,,
Cedric Price,Center,,,,Kansas State,1961,3,77.0,11.6,7.9,,39.2,,64.4,,,
Cedrick Price,Center,81.0,206,,Furman,2005,4,52.0,0.9,0.8,0.1,37.7,100.0,54.5,38.7,,0.1
Charles Price,Forward,80.0,203,,IUPUI,2002,3,86.0,11.9,6.7,0.7,45.3,28.9,70.4,46.0,,8.4
Charles Price,Forward,79.0,201,,Texas Southern,1990,2,61.0,19.2,8.4,2.9,46.0,38.7,79.4,53.9,,
Charles Price,Forward,79.0,201,,Grambling,1987,2,55.0,17.2,8.2,1.3,46.4,,78.0,,,
Chris Price,,,,,Texas,2005,1,5.0,0.6,0.4,0.2,,,37.5,,,0.0
Chris Price,Center,80.0,203,,Idaho,1979,4,89.0,5.8,4.6,,44.5,,53.2,,,
Curtis Price,Forward,78.0,198,,DePaul,1993,3,77.0,3.3,3.6,0.6,48.6,,60.0,48.6,,
Curtis Price,Forward,78.0,198,,DePaul,1990,2,37.0,4.1,3.8,0.7,43.9,,62.0,43.9,,
Curtis Price,Guard,73.0,185,,West Virginia,1972,3,73.0,7.7,4.5,2.3,44.5,,61.5,,,
Dain Price,Forward,78.0,198,,VCU,1979,1,8.0,0.8,0.4,0.1,37.5,,,,,
Damien Price,Guard,61.0,178,,UNC,2004,3,24.0,0.2,0.2,0.1,18.2,25.0,50.0,22.7,,-0.1
Danny Price,Guard,75.0,190,,Weber State,1988,1,11.0,1.3,0.6,0.6,36.4,0.0,60.0,36.4,,
Darrell Price,Guard,74.0,188,,ETSU,1973,1,19.0,2.4,1.2,,35.0,,65.4,,,
David Price,,,,,Ball State,1991,1,8.0,0.8,0.8,0.4,22.2,0.0,100.0,22.2,,
Demetrius Price,Guard,73.0,185,,Southeastern Louisiana and Grambling,1996,4,87.0,4.9,2.1,3.4,42.3,30.6,69.3,45.9,,
Denny Price,Guard,73.0,185,,Oklahoma,1960,3,73.0,10.9,4.5,,38.9,,71.1,,,
DeVantae Price,Guard,74.0,190,Egyptian High School,Eastern Illinois,2017,1,7.0,1.6,1.6,0.3,50.0,,33.3,50.0,18.0,0.1
Devin Price,Guard,73.0,170,St. Bernard Catholic,Marist,2013,4,114.0,10.9,2.4,2.4,36.7,33.9,79.6,45.0,13.5,4.7
Drew Price,Guard,74.0,188,,UTEP,2000,1,2.0,0.0,2.0,0.5,0.0,0.0,,0.0,,-0.1
Duriel Price,Guard,74.0,188,,West Virginia,2005,3,28.0,0.8,0.1,0.0,43.8,37.5,75.0,53.1,,0.1
Dustin Price,Guard,72.0,183,,UC-Irvine,2006,1,28.0,1.6,0.9,0.9,35.9,28.6,87.5,38.5,,0.2
Dwayne Price,,,,,Texas Southern,1991,1,2.0,,,,,,,,,
Dwight Price,Forward,,,,Kentucky,1951,1,20.0,1.7,2.1,0.1,27.7,,44.4,,,
Ed Price,Guard,74.0,188,,Colorado,1963,2,22.0,0.3,0.3,,13.0,,,,,
Ellis Price,Center,80.0,203,,Hawaii,1970,1,16.0,8.1,6.1,,35.0,,51.8,,,
Gary Price,Forward,78.0,198,,Navy,1984,4,109.0,5.9,5.0,,54.8,,53.8,,,
George Price,Forward,78.0,198,,Virginia Tech,1978,1,27.0,12.6,4.9,,52.9,,64.3,,,
George Price,Guard,74.0,188,,Colorado State,1972,3,71.0,14.5,3.2,,41.1,,77.1,,,
George Price,Forward,78.0,198,,Memphis,1960,4,68.0,12.7,8.6,,47.8,,68.5,,,
Glenn Price,Center,81.0,206,,St. Bonaventure,1974,3,76.0,20.8,12.1,,52.8,,68.0,,,
Greg Price,Forward,73.0,211,,Colorado,1992,1,15.0,3.0,1.2,0.2,50.0,41.7,55.6,56.9,,
Greg Price,Forward,73.0,211,,Rice,1991,3,61.0,4.3,1.9,0.6,43.5,44.4,,49.6,,
Hollis Price,Guard,73.0,185,,Oklahoma,2003,4,136.0,13.4,2.7,3.4,44.9,39.2,86.1,53.7,,19.7
Hudson Price,Guard,78.0,200,The First Academy,Texas Christian and Charlotte,2017,3,81.0,3.5,1.8,0.6,37.1,34.7,73.0,47.3,8.1,1.4
Jack Price,Guard,74.0,188,,Oklahoma City,1972,2,18.0,,2.2,,,,,,,
Jamal Price,Guard,80.0,203,,Youngstown State,2000,1,17.0,3.0,1.5,0.1,56.8,,52.9,56.8,,0.4
James Price,Guard,,,,Arkansas-Little Rock,1998,2,57.0,8.1,2.6,4.9,38.6,23.8,64.7,41.3,,2.0
James Price,,,,,Texas,1974,1,20.0,5.8,2.4,,43.3,,65.0,,,
James Price,,,,,Kent State,1978,1,9.0,0.4,0.7,0.1,14.3,,40.0,,,
Jason Price,Guard,72.0,183,,Iowa,2000,2,57.0,1.6,0.9,1.2,33.3,21.4,76.1,35.3,,0.6
Jay Price,Guard,74.0,188,,Tennessee,1992,4,116.0,5.3,1.5,2.4,45.6,32.8,77.6,51.9,,
Jeffrey Price,Forward,81.0,206,,Mississippi Valley State,2007,4,118.0,6.2,3.7,0.7,48.3,,59.0,48.3,,5.8
Jeremy Price,Forward,80.0,270,,Georgia,2011,4,126.0,7.5,4.1,0.8,50.7,40.0,70.2,50.8,,7.1
Jermaine Price,Guard,,,,North Carolina A&T,2001,1,28.0,1.2,1.3,0.4,28.6,25.9,40.0,36.9,,0.1
Jermaine Price,Guard,,,,North Carolina A&T,1998,1,23.0,1.8,1.0,0.5,36.6,33.3,33.3,48.8,,0.2
Jerry Price,Forward,80.0,203,,Gonzaga,1974,3,61.0,2.7,2.8,,33.8,,37.9,,,
Jim Price,Guard,75.0,190,,Louisville,1971,2,87.0,17.1,4.8,4.3,46.4,,80.0,,,
Jodan Price,Guard,79.0,180,Detroit Country Day,"DePaul, Eastern Michigan and Georgia Tech",2017,4,86.0,3.2,1.3,0.3,29.0,27.4,64.1,39.1,7.5,1.1
Joe Price,Guard,,,,Notre Dame,1986,4,115.0,5.3,1.9,0.9,46.4,,68.8,,,
Joe Price,Forward,75.0,190,,Marquette,1964,1,1.0,4.0,,,40.0,,,,,
Joel Price,Forward,79.0,201,,Akron,1981,2,53.0,10.6,8.0,,48.8,,51.5,,,
John Price,Guard,74.0,188,,Weber State,1984,2,62.0,9.3,2.1,4.9,45.2,,79.2,,,
John Price,,,,,Villanova,1967,1,7.0,0.7,0.6,,7.7,,50.0,,,
Johnny Price,Guard,,,,Prairie View,1981,2,31.0,3.4,1.2,,38.4,,100.0,,,
Jon-Erik Price,,,,,Southern,2004,1,6.0,1.3,0.7,0.3,40.0,0.0,44.4,40.0,,0.0
Jordan Price,Guard,77.0,220,Southwest Dekalb,Auburn and La Salle,2017,4,121.0,14.6,4.0,2.2,39.9,35.7,76.0,48.8,16.5,7.7
Jovon Price,Forward,79.0,201,,Purdue,1973,3,69.0,3.5,3.3,1.0,40.7,,28.6,,,
Kaimarr Price,Forward,80.0,235,,Western Illinois,2011,1,28.0,10.8,6.7,1.6,45.3,0.0,62.6,45.3,15.1,1.2
Keith Price,Guard,77.0,196,,Mount St. Mary's,2001,1,27.0,9.6,3.3,1.4,40.5,31.9,84.1,45.5,,1.5
Kelvin Price,Center,80.0,203,,Louisiana-Lafayette and Charlotte,1999,4,121.0,9.0,6.7,1.2,51.4,28.6,51.3,51.6,,
Kendric Price,Forward,80.0,203,,Michigan,2007,1,8.0,1.1,0.9,0.1,57.1,,25.0,57.1,,0.1
Kenny Price,Guard,76.0,193,,Colorado,1999,2,59.0,14.6,4.2,1.8,40.1,39.7,76.6,53.3,,6.4
Kevin Price,Forward,,,,Duquesne,1998,4,112.0,13.3,5.8,0.4,48.5,,69.0,48.5,,
Khari Price,Guard,69.0,170,Salmen,Dayton and Southern Miss,2017,4,95.0,6.5,2.1,2.6,38.7,36.4,85.0,49.9,12.2,5.4
Khary Price,Center,73.0,208,,Delaware State,1994,2,18.0,0.8,1.1,0.0,43.8,,,43.8,,
Kyle Price,Guard,74.0,188,,San Diego,2007,2,13.0,0.8,0.2,0.3,42.9,100.0,100.0,50.0,,0.2
Lloyd Price,Forward,77.0,196,,Xavier,2001,3,93.0,10.3,4.9,1.6,44.2,28.3,66.8,47.8,,8.9
Marcus Price,Guard,61.0,174,,Southern Miss,1997,2,30.0,4.4,1.1,2.0,35.0,36.8,69.7,47.0,,1.1
Mariun Price,Guard,72.0,183,,Southern,2007,1,10.0,0.9,0.4,0.3,26.7,20.0,,30.0,,-0.1
Mark Price,Guard,72.0,170,,Georgia Tech,1986,4,126.0,17.4,2.6,4.0,48.7,,85.0,,,
Mark Price,Guard,73.0,185,,Fairfield and Siena,2002,2,60.0,7.4,2.5,2.0,32.9,30.6,77.4,38.3,,1.1
Matt Price,Center,73.0,208,,Boston University,1993,2,29.0,2.7,1.8,0.6,43.8,25.0,70.4,45.3,,
Matt Price,Forward,73.0,208,,Cornell,1990,1,26.0,2.8,2.3,0.3,30.6,33.3,75.0,31.3,,
Matt Price,Guard,75.0,190,,Appalachian State,1985,1,18.0,1.3,0.9,0.4,23.3,,69.2,,,
Mike Price,Forward,75.0,190,,Illinois,1970,3,72.0,12.0,7.0,,42.6,,77.4,,,
Milburn Price,Guard,,,,Ole Miss,1959,1,4.0,0.5,,,100.0,,,,,
Nick Price,Guard,74.0,188,,San Diego,2009,2,10.0,0.0,0.1,0.0,0.0,0.0,,0.0,,0.0
Norm Price,,,,,USC,1957,2,35.0,2.2,2.2,,29.4,,53.3,,,
Norman Price,,,,,Arkansas,1951,3,55.0,2.1,,,,,,,,
Paul Price,Guard,75.0,190,,Memphis,1962,1,1.0,3.0,1.0,,100.0,,50.0,,,
Phil Price,Center,,,,San Diego,1966,2,47.0,5.2,5.2,,37.7,,62.3,,,
Phil Price,,,,,UTEP,1956,1,2.0,3.5,,,,,87.5,,,
Quinn Price,Forward,81.0,205,Vista Grande HS,Montana State,2016,2,27.0,0.9,1.7,0.1,37.0,,50.0,37.0,7.0,0.1
R.J.  Price,Guard,61.0,180,Atlee,Radford,2015,4,131.0,12.6,2.7,2.8,36.8,35.5,70.8,47.0,15.9,9.6
Ray Price,Forward,78.0,198,,Washington,1974,3,79.0,13.1,6.8,,49.2,,78.2,,,
Reggie Price,Guard,75.0,195,Lake Norman,Hampton,2014,2,33.0,1.7,1.0,0.1,30.4,27.3,25.0,39.1,6.2,0.1
Rich Price,Forward,75.0,190,,Lehigh,1975,2,47.0,6.7,4.2,,36.0,,60.3,,,
Ricky Price,Forward,78.0,195,,Duke,1998,4,112.0,9.2,2.8,1.0,42.7,33.0,68.3,47.7,,
Robby Price,Forward,80.0,230,,Louisiana Tech,2012,1,4.0,0.5,0.0,0.0,50.0,,,50.0,5.4,0.0
Robert Price,Guard,61.0,180,,Charlotte,1995,1,7.0,0.6,0.0,0.1,16.7,0.0,100.0,16.7,,
Robert Price,Forward,,,,Marshall,1980,2,55.0,8.1,5.7,,53.3,,65.2,,,
Ron Price,,,,,Virginia,1988,1,9.0,0.7,0.1,,16.7,,80.0,,,
Ron Price,,,,,Navy,1972,1,8.0,2.8,0.8,,56.3,,100.0,,,
Ronnie Price,Guard,74.0,190,,Nicholls State and Utah Valley,2005,4,114.0,17.8,3.5,2.8,41.7,34.5,78.8,49.9,,
Ryan Price,Guard,74.0,188,,McNeese State,2006,4,83.0,7.2,1.7,1.7,39.3,18.0,62.2,41.2,,1.1
Sam Price,Guard,61.0,178,,Purdue,1951,2,17.0,1.9,,,29.6,,,,,
Seth Price,Forward,79.0,201,,New Hampshire,2007,1,21.0,1.3,1.5,0.3,38.2,,22.2,38.2,,-0.1
Sheridan Price,Forward,79.0,201,,Delaware State,2010,2,10.0,0.2,0.2,0.0,0.0,,100.0,0.0,,-0.1
Stanley Price,Guard,72.0,183,,Tennessee State,1978,1,13.0,2.3,0.9,,36.4,,54.5,,,
Steve Price,Guard,75.0,190,,Arkansas,1975,3,61.0,2.1,0.9,,47.7,,55.8,,,
T.J. Price,Guard,76.0,223,Salmen,Western Kentucky,2015,4,125.0,14.3,4.6,2.5,40.8,37.2,75.9,50.8,17.7,13.6
Taj Price,Forward,79.0,210,East Side High School,NJIT,2017,1,14.0,1.6,1.2,0.2,58.3,,72.7,58.3,20.1,0.2
Tarrance Price,Guard,75.0,190,,Valparaiso,2000,2,62.0,6.6,2.5,1.4,41.1,38.1,75.2,49.7,,3.5
TeAllen Price,Center,81.0,206,,Texas Southern,2010,2,10.0,1.1,1.1,0.0,30.8,,33.3,30.8,,-0.1
Ted Price,Guard,74.0,206,,Mercer,2011,1,3.0,0.0,0.0,0.0,,,,,0.0,0.0
Ted Price,,,,,Texas,1952,2,41.0,7.0,,,36.5,,51.9,,,
Terry Price,Guard,76.0,193,,Houston,2002,2,21.0,0.8,0.4,0.4,20.0,22.2,63.6,25.0,,-0.1
Terry Price,Guard,,,,Houston,1998,1,3.0,0.0,0.3,0.0,0.0,0.0,,0.0,,-0.1
Tic Price,Forward,78.0,198,,Virginia Tech,1979,1,26.0,5.7,3.1,1.0,49.2,,70.5,,,
Tic Price,Forward,77.0,196,,VCU,1976,2,50.0,13.1,6.8,,47.3,,71.5,,,
Timothy Price,Forward,73.0,210,,Centenary (LA) and Texas Southern,2012,4,118.0,2.3,2.2,0.2,43.4,33.3,51.0,43.6,,1.9
Tom Price,Guard,72.0,183,,Tennessee Tech,1971,1,19.0,1.5,1.1,,32.4,,50.0,,,
Tony Price,Guard,78.0,190,,Penn,1978,2,85.0,15.6,8.6,,47.2,,69.9,,,
Travis Price,,,,,Clemson,2007,2,7.0,0.3,0.1,0.0,33.3,,,33.3,,0.0
Tremaine Price,Guard,68.0,173,,George Mason,2001,4,110.0,5.5,1.9,2.8,37.0,31.8,65.4,43.2,,4.2
Walter Price,Guard,73.0,185,,LIU-Brooklyn,2002,1,22.0,5.3,0.5,1.1,28.8,27.5,42.9,38.8,,-0.5
William Price,,,,,Howard,1991,1,8.0,0.9,0.9,0.2,40.0,100.0,50.0,50.0,,
Willis Price,Forward,79.0,201,,Milwaukee,1976,1,20.0,9.4,3.2,,45.6,,78.9,,,
Willis Price,,,,,Purdue,1973,1,8.0,1.9,1.2,,33.3,,20.0,,,
Willis Edwin Price,Forward,79.0,201,,Milwaukee,1974,1,24.0,5.2,4.2,,41.2,,66.7,,,
Xavier Price,Guard,75.0,190,,Purdue and Western Illinois,2007,2,46.0,4.4,2.4,1.3,39.0,30.8,68.8,43.1,,0.6
Zach Price,Center,73.0,250,Jeffersontown,Louisville and Winthrop,2016,3,67.0,3.4,2.8,0.1,50.3,,54.5,50.3,11.2,1.8
Zack Price,Guard,72.0,170,,Texas Christian,2011,1,3.0,0.0,0.3,0.0,0.0,,,0.0,-21.5,0.0
_ Price,,,,,New Mexico State,1961,1,23.0,13.4,10.4,,47.7,,66.9,,,
_ Price,Forward,,,,South Carolina,1949,1,8.0,0.5,,,,,100.0,,,
_ Price,,,,,Kent State,1948,1,,,,,,,,,,
Chris Prichard,,,,,Youngstown State,1990,1,4.0,,0.5,,,,,,,
Donald Prichard,Guard,73.0,185,,Mississippi Valley State,2008,1,5.0,0.4,0.0,0.2,20.0,0.0,,20.0,,-0.1
Walt Prichard,Guard,74.0,188,,Maryland,1949,1,6.0,,,,,,,,,
_ Prichard,,,,,Baylor,1969,1,5.0,2.2,0.6,,50.0,,400.0,,,
Duane Prichett,Guard,76.0,193,,Lamar,1990,1,12.0,9.8,3.8,7.1,35.1,29.5,55.6,43.0,,
Duane Prichett,Guard,61.0,178,,Houston Baptist,1989,1,29.0,6.2,1.7,5.3,32.1,34.6,75.9,37.8,,
Dan Prickett,Guard,,,,Indiana,1961,1,1.0,,,,,,,,,
Jared Prickett,Forward,80.0,203,,Kentucky,1996,4,143.0,7.0,5.4,1.9,51.3,19.2,61.8,51.9,,
Bob Priddy,,,,,New Mexico State,1952,1,,,,,,,,,,
Clyde Pride,Guard,75.0,190,,Prairie View,2006,2,27.0,1.6,1.1,1.1,19.8,8.3,60.0,21.0,,-1.0
Curtis Pride,Guard,72.0,183,,William & Mary,1990,4,94.0,5.6,2.3,3.1,41.0,,68.0,41.7,,
Dexter Pride,Forward,77.0,196,,Minnesota,1974,1,6.0,0.3,1.0,,,,50.0,,,
Howard Pride,Guard,75.0,190,,Vanderbilt,1997,4,93.0,4.5,1.9,2.3,36.7,30.4,65.3,44.0,,
Jeff Pride,Guard,74.0,188,,Pacific,2000,1,5.0,0.6,0.6,0.6,33.3,100.0,,50.0,,0.0
Joe Pride,Center,77.0,196,,North Texas,1975,1,15.0,2.3,3.3,0.5,38.9,,40.0,,,
Justin Pride,Guard,61.0,180,S.R. Butler High School,Cal State Bakersfield,2017,2,68.0,3.4,2.2,2.6,36.5,20.0,59.2,36.7,10.2,3.1
Robby Pride,Guard,72.0,183,,Dartmouth,2010,4,98.0,4.7,2.2,1.2,41.2,29.1,73.8,46.8,,2.8
Sherman Pride,Forward,78.0,198,,Murray State,1990,1,30.0,3.1,3.0,0.9,41.5,22.2,44.4,42.6,,
Tramaine Pride,,,,,Charlotte,2009,1,5.0,0.2,0.4,0.0,0.0,,50.0,0.0,,0.0
Dan Pridgen,Forward,76.0,193,,Auburn,1951,2,40.0,8.7,,,30.5,,63.5,,,
Michael Pridgeon,Forward,80.0,203,,Arkansas-Little Rock,2005,2,40.0,2.2,1.8,0.1,45.9,,68.1,45.9,,0.7
Sayeed Pridgett,Guard,77.0,195,El Carrito High School,Montana,2017,1,31.0,8.1,3.9,1.4,52.7,10.0,78.8,52.9,18.0,1.7
John Prien,Forward,77.0,196,,Lamar,1974,2,26.0,4.4,3.5,,40.5,,63.0,,,
Ron Prien,,,,,Creighton,1969,1,2.0,,,,,,,,,
